"Environment and Climate Change Canada"
"Monthly Values for May - 1966"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BAMBERTON OCEAN CEMENT","48.583","-123.517","BC","",,NA,"",,"",,"0.0","0",NA,"24.9","0",NA,"","4","","",NA,"","","1010595"
"BEAR CREEK","48.500","-124.000","BC","8.9","16",NA,"22.2","11","-1.1","10","0.0","0",NA,"111.0","0",NA,"","7","","",NA,"137.0","0.0","1010720"
"BRENTWOOD W SAANICH RD","48.567","-123.433","BC","",,NA,"",,"",,"0.0","0",NA,"24.7","0",NA,"","3","","",NA,"","","1010965"
"CENTRAL SAANICH TANNER","48.550","-123.400","BC","",,NA,"",,"",,"0.0","0",NA,"29.4","0",NA,"","4","","",NA,"","","10114FF"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"30.8","0",NA,"","7","","",NA,"","","1011500"
"CORDOVA BAY","48.533","-123.367","BC","11.4","0",NA,"23.9","0","1.1","0","0.0","0",NA,"28.5","0",NA,"","4","","",NA,"204.9","0.0","1011920"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","11.3","0",NA,"26.7","0","0.6","0","0.0","0",NA,"28.4","0",NA,"","7","278.2","0",NA,"208.1","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","11.5","0","-0.5","28.3","0","0.0","0","0.0","0","0.0","47.2","0","55.0","","7","202.2","0","117.0","202.7","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","10.7","0","-1.3","27.8","0","0.0","0","0.0","0","0.0","52.1","0","61.0","","8","","",NA,"225.4","0.0","1012055"
"DUNCAN FORESTRY","48.767","-123.683","BC","11.3","0",NA,"27.2","0","0.0","0","0.0","0",NA,"26.0","0",NA,"","6","","",NA,"209.0","0.0","1012570"
