"Environment and Climate Change Canada"
"Monthly Values for June - 1964"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BAMBERTON OCEAN CEMENT","48.583","-123.517","BC","",,NA,"",,"",,"0.0","0",NA,"40.7","0",NA,"","7","","",NA,"","","1010595"
"BEAR CREEK","48.500","-124.000","BC","10.9","13",NA,"23.9","9","3.3","8","0.0","0",NA,"88.5","0",NA,"","10","","",NA,"121.2","0.0","1010720"
"BECHER BAY","48.333","-123.633","BC","13.3","0",NA,"23.3","0","3.9","0","0.0","0",NA,"26.4","0",NA,"","7","","",NA,"142.3","0.0","1010780"
"BRENTWOOD W SAANICH RD","48.567","-123.433","BC","",,NA,"",,"",,"0.0","0",NA,"32.3","0",NA,"","8","","",NA,"","","1010965"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"32.1","0",NA,"","7","","",NA,"","","1011467"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"50.8","0",NA,"","10","","",NA,"","","1011500"
"CORDOVA BAY","48.533","-123.367","BC","14.2","0",NA,"23.3","0","7.2","0","0.0","0",NA,"33.3","0",NA,"","8","","",NA,"112.9","0.0","1011920"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","14.1","0",NA,"24.4","0","6.7","0","0.0","0",NA,"61.9","0",NA,"","8","157.9","0",NA,"116.8","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","13.8","0","-1.0","26.7","0","5.6","0","0.0","0",NA,"66.4","0","114.0","","12","91.4","0","51.0","126.8","0.9","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","13.7","0","-1.3","26.7","0","4.4","0","0.0","0",NA,"69.8","0","122.0","","11","","",NA,"129.9","0.1","1012055"
"DUNCAN EAST","48.783","-123.683","BC","",,NA,"",,"",,"0.0","0",NA,"49.4","0",NA,"","7","","",NA,"","","1012566"
"DUNCAN FORESTRY","48.767","-123.683","BC","14.5","0",NA,"26.1","0","4.4","0","0.0","0",NA,"47.0","0",NA,"","7","","",NA,"106.4","0.0","1012570"
"ELK LAKE","48.517","-123.383","BC","14.2","11",NA,"26.1","11","8.3","10","0.0","0",NA,"37.0","0",NA,"","9","","",NA,"71.6","0.0","1012655"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"27.7","0",NA,"","10","","",NA,"","","1012710"
"GALIANO ISLAND GCC","48.900","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"56.7","0",NA,"","8","","",NA,"","","1013045"
"JAMES ISLAND","48.600","-123.350","BC","14.0","0",NA,"25.6","0","8.3","0","0.0","0",NA,"33.7","0",NA,"","8","","",NA,"119.3","0.0","1013720"
"LANGFORD LAKE","48.433","-123.533","BC","",,NA,"",,"",,"0.0","0",NA,"30.4","0",NA,"","10","","",NA,"","","1014530"
"RIVER JORDAN","48.417","-124.050","BC","12.8","0",NA,"20.0","0","6.7","0","0.0","0",NA,"74.3","0",NA,"","11","","",NA,"156.8","0.0","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","14.2","0","-0.7","23.9","0","8.3","0","0.0","0",NA,"35.9","0","104.0","0.0","8","176.8","0","77.0","114.1","0.0","1016940"
"SAANICH DENSMORE","48.500","-123.400","BC","",,NA,"",,"",,"0.0","0",NA,"36.1","0",NA,"","12","","",NA,"","","1016942"
"SALTAIR","48.967","-123.767","BC","",,NA,"",,"",,"0.0","0",NA,"54.0","0",NA,"","9","","",NA,"","","1016980"
"SALTSPRING ISLAND","48.850","-123.500","BC","14.3","0",NA,"24.4","0","7.8","0","0.0","0",NA,"49.2","0",NA,"","7","","",NA,"112.3","0.0","1016990"
"SAANICH DOM ASTRO OBS","48.517","-123.417","BC","14.3","0",NA,"24.4","0","8.3","0","0.0","0",NA,"35.0","0",NA,"","9","","",NA,"109.8","0.1","10169DK"
"SALTSPRING VESUVIUS","48.883","-123.567","BC","15.0","0",NA,"22.8","0","8.3","0","0.0","0",NA,"42.2","0",NA,"","9","","",NA,"90.4","0.0","1017000"
"SHAWNIGAN LAKE","48.647","-123.627","BC","14.5","0","-0.6","26.1","0","5.6","0","0.0","0",NA,"52.3","0","131.0","","9","","",NA,"104.6","0.5","1017230"
"SOOKE LAKE","48.517","-123.700","BC","",,NA,"",,"",,"0.0","0",NA,"60.0","0",NA,"","9","","",NA,"","","1017560"
"VICTORIA GONZALES HTS","48.417","-123.317","BC","13.2","0",NA,"23.3","0","8.3","0","0.0","0",NA,"27.9","0",NA,"0.0","8","199.4","0",NA,"144.4","0.0","1018610"
"VICTORIA GORDON HEAD","48.467","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"31.9","0",NA,"","9","","",NA,"","","1018614"
"VICTORIA HIGHLAND","48.509","-123.508","BC","",,"","",,"",,"0.0","0",NA,"39.3","0","118.0","","10","","",NA,"","","1018616"
"VICTORIA INT'L A","48.647","-123.426","BC","14.4","0","-0.5","23.9","0","7.8","0","0.0","0",NA,"34.6","0","113.0","0.0","6","","",NA,"108.5","0.0","1018620"
"VICTORIA NORTH DAIRY RD","48.450","-123.333","BC","",,NA,"",,"",,"0.0","0",NA,"28.3","0",NA,"","9","","",NA,"","","1018648"
"VICTORIA TILLICUM","48.450","-123.392","BC","14.3","0",NA,"24.4","0","3.9","0","0.0","0",NA,"32.1","0",NA,"","10","","",NA,"110.0","0.0","1018660"
"WILLIAM HEAD","48.340","-123.532","BC","13.5","0","-1.1","22.8","0","7.2","0","0.0","0",NA,"29.5","0","104.0","","7","","",NA,"133.9","0.0","1018935"
"YOUBOU","48.883","-124.217","BC","14.8","0",NA,"22.8","0","6.7","0","0.0","0",NA,"83.2","0",NA,"","18","","",NA,"94.9","0.0","1019010"
"VICTORIA SHELBOURNE","48.467","-123.333","BC","",,NA,"",,"",,"0.0","0",NA,"30.1","0",NA,"","9","","",NA,"","","101QF57"
"VICTORIA SHORT STREET","48.450","-123.367","BC","14.5","0",NA,"25.0","0","6.7","0","0.0","0",NA,"32.8","0",NA,"","10","","",NA,"104.5","0.0","101QFEG"
"ALERT BAY","50.583","-126.933","BC","12.3","0",NA,"22.2","0","6.1","0","0.0","0",NA,"67.3","0",NA,"0.0","9","","",NA,"171.3","0.0","1020270"
"BLACK CREEK","49.846","-125.133","BC","",,"","",,"",,"0.0","0",NA,"58.7","0","93.0","","10","","",NA,"","","1020880"
"BLIND CHANNEL","50.417","-125.500","BC","",,NA,"",,"",,"0.0","0",NA,"129.5","0",NA,"","15","","",NA,"","","1020885"
"CAMERON LAKE","49.283","-124.583","BC","",,NA,"",,"",,"0.0","0",NA,"42.4","0",NA,"","8","","",NA,"","","1021230"
"CAMPBELL RIVER","50.017","-125.300","BC","14.1","0",NA,"27.8","0","5.6","0","0.0","0",NA,"48.9","0",NA,"","9","","",NA,"118.6","3.0","1021260"
"CHATHAM POINT","50.333","-125.433","BC","13.6","0","-0.5","22.8","0","8.3","0","0.0","0",NA,"109.1","0","89.0","0.0","13","","",NA,"130.6","0.0","1021480"
"COMOX A","49.717","-124.900","BC","14.8","0","-0.7","23.9","0","8.9","0","0.0","0",NA,"48.8","0","114.0","0.0","10","","",NA,"94.8","0.0","1021830"
"CORTES ISLAND","50.083","-125.033","BC","14.8","0",NA,"23.3","0","8.9","0","0.0","0",NA,"86.8","0",NA,"","13","","",NA,"96.3","0.3","1021950"
"CORTES ISLAND TIBER BAY","50.071","-124.949","BC","",,NA,"",,"",,"0.0","0",NA,"88.0","0",NA,"","12","","",NA,"","","1021960"
"COURTENAY GRANTHAM","49.760","-124.997","BC","",,NA,"",,"",,"0.0","0",NA,"59.9","0",NA,"","11","","",NA,"","","1021988"
"CUMBERLAND","49.617","-125.033","BC","13.7","0",NA,"26.7","0","3.9","0","0.0","0",NA,"71.7","0",NA,"","13","","",NA,"129.8","0.4","1022250"
"DENMAN ISLAND","49.517","-124.783","BC","14.6","0",NA,"25.0","0","5.6","0","0.0","0",NA,"44.5","0",NA,"","10","","",NA,"103.5","0.0","1022430"
"DUNCAN BAY","50.067","-125.283","BC","",,NA,"",,"",,"0.0","0",NA,"63.5","0",NA,"","10","","",NA,"","","1022560"
"HORNBY ISLAND","49.533","-124.600","BC","",,NA,"",,"",,"0.0","0",NA,"47.0","0",NA,"","9","","",NA,"","","1023590"
"NANAIMO A","49.052","-123.870","BC","14.3","0","-1.3","26.1","0","5.0","0","0.0","0",NA,"45.7","0","105.0","0.0","7","135.9","0","60.0","112.4","0.0","1025370"
"NANAIMO WATER RESERVOIR","49.150","-123.967","BC","14.3","0",NA,"22.2","0","6.1","0","0.0","0",NA,"69.5","0",NA,"","12","","",NA,"110.1","0.0","1025371"
"PARKSVILLE NORTHWEST","49.333","-124.333","BC","",,NA,"",,"",,"0.0","0",NA,"46.4","0",NA,"","9","","",NA,"","","1025975"
"NANAIMO DEPARTURE BAY","49.217","-123.950","BC","14.2","10",NA,"22.8","8","7.8","10","0.0","0",NA,"52.0","0",NA,"","6","","",NA,"75.5","0.0","1025C70"
"PORT HARDY A","50.680","-127.366","BC","12.1","0","-0.3","20.6","0","5.6","0","0.0","0",NA,"58.1","0","72.0","0.0","10","","",NA,"177.5","0.0","1026270"
"PORT HARDY BEAVER HR","50.717","-127.433","BC","",,NA,"",,"",,"0.0","0",NA,"67.2","0",NA,"","13","","",NA,"","","1026274"
"QUALICUM R FISH RESEARCH","49.394","-124.618","BC","14.4","0","-0.5","22.8","0","6.7","0","0.0","0",NA,"34.1","0","75.0","","8","","",NA,"107.2","0.0","1026565"
"SURGE NARROWS READ IS","50.217","-125.100","BC","",,NA,"",,"",,"0.0","0",NA,"116.8","0",NA,"","11","","",NA,"","","1027870"
"NANAIMO RIVER CAMP","49.083","-124.083","BC","",,NA,"",,"",,"0.0","0",NA,"87.7","0",NA,"","11","","",NA,"","","102ECG0"
"ALBERNI LUPSI CUPSI","49.250","-124.817","BC","14.1","3",NA,"27.2","1","6.1","2","0.0","0",NA,"58.7","0",NA,"","11","130.9","0",NA,"105.5","0.6","1030210"
"ALBERNI MCCOY LAKE","49.283","-124.883","BC","14.3","0",NA,"30.0","0","4.4","0","0.0","0",NA,"68.5","0",NA,"","10","","",NA,"111.7","2.1","1030220"
"ALBERNI ROBERTSON CREEK","49.337","-124.981","BC","14.4","6","-1.1","30.0","6","4.4","0","0.0","0",NA,"65.0","0","104.0","","9","","",NA,"89.3","2.9","1030230"
"AMPHITRITE POINT","48.917","-125.533","BC","12.7","0",NA,"17.8","0","6.7","0","0.0","0",NA,"132.0","0",NA,"","15","","",NA,"157.8","0.0","1030425"
"ASH RIVER GENERATING STN","49.367","-125.150","BC","13.8","0",NA,"27.2","0","5.6","0","0.0","0",NA,"68.8","0",NA,"","10","","",NA,"126.8","1.2","1030552"
"BAMFIELD EAST","48.833","-125.117","BC","12.1","0","-0.8","21.7","0","4.4","0","0.0","0",NA,"98.7","0","87.0","","15","","",NA,"177.0","0.0","1030605"
"BENSON LAKE","50.367","-127.233","BC","",,NA,"",,"",,"0.0","0",NA,"98.3","0",NA,"","16","","",NA,"","","1030850"
"BULL HARBOUR","50.917","-127.950","BC","11.7","0",NA,"17.8","0","7.2","0","0.0","0",NA,"53.2","0",NA,"0.0","11","","",NA,"190.4","0.0","1031110"
"ESTEVAN POINT","49.384","-126.551","BC","12.1","0","-0.6","16.1","0","7.8","0","0.0","0",NA,"145.7","0","101.0","0.0","13","136.9","0","67.0","176.0","0.0","1032730"
"PACHENA POINT","48.723","-125.097","BC","11.7","0","-0.9","18.3","0","3.9","0","0.0","0",NA,"136.2","0","114.0","","15","","",NA,"189.8","0.0","1035940"
"PORT ALBERNI CHINA CREEK","49.233","-124.783","BC","",,NA,"",,"",,"0.0","0",NA,"55.5","0",NA,"","10","","",NA,"","","1036207"
"PORT ALBERNI REDFORD","49.250","-124.800","BC","15.2","0",NA,"30.6","0","6.7","0","0.0","0",NA,"55.4","0",NA,"","9","","",NA,"85.9","3.2","1036210"
"PORT ALICE","50.386","-127.453","BC","13.5","9","-0.3","23.9","8","7.2","6","0.0","0",NA,"",,NA,"","","","",NA,"94.4","0.0","1036240"
"QUATSINO","50.533","-127.650","BC","13.0","0","-0.3","22.8","0","6.1","0","0.0","0",NA,"55.0","0","65.0","","11","","",NA,"149.8","0.0","1036570"
"SPRING ISLAND","50.000","-127.417","BC","12.0","0",NA,"18.3","0","6.1","0","0.0","0",NA,"117.6","0",NA,"0.0","14","","",NA,"179.6","0.0","1037650"
"TAHSIS","49.917","-126.650","BC","",,NA,"",,"",,"0.0","0",NA,"117.6","0",NA,"","16","","",NA,"","","1037890"
"TOFINO A","49.081","-125.778","BC","12.4","0","-0.5","22.2","0","6.1","0","0.0","0",NA,"120.0","0","93.0","0.0","13","","",NA,"169.4","0.0","1038205"
"TOFINO VILLAGE","49.154","-125.907","BC","11.9","0",NA,"17.2","0","4.4","0","0.0","0",NA,"131.9","0",NA,"","12","","",NA,"184.1","0.0","1038207"
"UCLUELET BRYNNOR MINES","49.050","-125.433","BC","",,NA,"",,"",,"0.0","0",NA,"222.4","0",NA,"","15","","",NA,"","","1038331"
"UCLUELET KENNEDY CAMP","48.945","-125.528","BC","",,"","",,"",,"0.0","0",NA,"156.7","0","106.0","","12","","",NA,"","","1038332"
"ZEBALLOS","49.983","-126.850","BC","",,NA,"",,"",,"0.0","0",NA,"151.1","0",NA,"","15","","",NA,"","","1039030"
"ZEBALLOS IRON MINES","50.033","-126.817","BC","",,NA,"",,"",,"0.0","0",NA,"82.3","20",NA,"","7","","",NA,"","","1039040"
"ALTA LAKE","50.150","-122.950","BC","12.0","0",NA,"25.6","0","1.7","0","0.0","0",NA,"52.5","0",NA,"","10","","",NA,"179.6","0.0","1040390"
"ALTA LAKE 2","50.150","-122.983","BC","",,NA,"",,"",,"0.0","0",NA,"48.7","0",NA,"","9","","",NA,"","","1040420"
"BOWEN ISLAND","49.350","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"75.0","0",NA,"","11","","",NA,"","","1040908"
"BOWEN ISL ARBUTUS BAY","49.333","-123.383","BC","",,NA,"",,"",,"0.0","0",NA,"68.0","0",NA,"","11","","",NA,"","","1040909"
"BRITANNIA BEACH FURRY CR","49.584","-123.224","BC","14.8","0",NA,"23.3","0","8.9","0","0.0","0",NA,"106.0","0",NA,"","14","","",NA,"94.9","0.0","1041050"
"CLOWHOM FALLS","49.717","-123.533","BC","",,NA,"",,"",,"0.0","0",NA,"96.4","0",NA,"","11","","",NA,"","","1041710"
"GAMBIER HARBOUR","49.443","-123.433","BC","",,NA,"",,"",,"0.0","0",NA,"80.5","0","96.0","","12","","",NA,"","","1043048"
"GARIBALDI","49.983","-123.133","BC","",,NA,"",,"",,"0.0","0",NA,"69.1","0",NA,"","9","","",NA,"","","1043060"
"GIBSONS","49.398","-123.512","BC","13.9","0","-1.8","25.0","0","4.4","0","0.0","0",NA,"93.3","0","140.0","","10","","",NA,"123.2","0.0","1043150"
"GIBSONS GOWER POINT","49.386","-123.541","BC","",,"","",,"",,"0.0","0",NA,"76.7","1",NA,"","10","","",NA,"","","1043152"
"LUND","49.983","-124.767","BC","",,NA,"",,"",,"0.0","0",NA,"79.9","0",NA,"","13","","",NA,"","","1044732"
"MERRY ISLAND LIGHTSTATION","49.467","-123.917","BC","15.1","0","-0.9","21.7","0","11.1","0","0.0","0",NA,"61.9","0","115.0","0.0","9","","",NA,"88.1","0.0","1045100"
"PORT MELLON","49.517","-123.483","BC","",,NA,"",,"",,"0.0","0",NA,"116.6","0",NA,"","10","","",NA,"","","1046330"
"POWELL RIVER","49.876","-124.554","BC","15.7","1","-0.1","24.4","1","8.9","0","0.0","0",NA,"69.5","0","121.0","","12","","",NA,"68.2","1.8","1046390"
"POWELL RIVER A","49.834","-124.500","BC","14.1","0","-0.8","23.3","0","5.0","0","0.0","0",NA,"87.7","0","130.0","","12","","",NA,"117.5","0.0","1046391"
"POWELL RIVER GRIEF POINT","49.800","-124.517","BC","",,NA,"",,"",,"0.0","0",NA,"78.7","0",NA,"","10","","",NA,"","","1046400"
"POWELL RIVER WESTVIEW","49.833","-124.517","BC","",,NA,"",,"",,"0.0","0",NA,"76.0","0",NA,"","12","","",NA,"","","1046410"
"SECHELT","49.467","-123.767","BC","",,NA,"",,"",,"0.0","0",NA,"67.1","0",NA,"","11","","",NA,"","","1047170"
"SQUAMISH","49.700","-123.133","BC","14.0","0",NA,"23.3","0","5.0","0","0.0","0",NA,"98.2","0",NA,"","12","","",NA,"119.9","0.0","1047660"
"STILLWATER POWER HOUSE","49.767","-124.317","BC","",,NA,"",,"",,"0.0","0",NA,"80.4","0","109.0","","10","","",NA,"","","1047770"
"TEXADA ISLAND A","49.700","-124.517","BC","",,NA,"",,"",,"0.0","0",NA,"64.5","0",NA,"","8","","",NA,"","","1048140"
"TUNNEL CAMP","49.617","-123.133","BC","",,NA,"",,"",,"0.0","0",NA,"131.3","0",NA,"","12","","",NA,"","","1048310"
"WOODFIBRE","49.581","-123.889","BC","",,NA,"",,"",,"0.0","0",NA,"93.2","1",NA,"","11","","",NA,"","","1048974"
"CAPE ST JAMES","51.933","-131.017","BC","10.8","0",NA,"17.2","0","7.2","0","0.0","0",NA,"65.4","0",NA,"0.0","9","","",NA,"214.7","0.0","1051350"
"LANGARA","54.256","-133.058","BC","10.6","0","-0.2","15.6","0","7.2","0","0.0","0",NA,"80.5","0","85.0","0.0","15","","",NA,"221.1","0.0","1054500"
"MASSET AIRPORT","54.025","-132.121","BC","12.4","0",NA,"20.0","0","5.0","0","0.0","0",NA,"79.3","0",NA,"","13","","",NA,"169.3","0.0","1054920"
