"Environment and Climate Change Canada"
"Monthly Values for January - 1920"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","",,NA,"",,"",,"15.7","0",NA,"447.3","0",NA,"","14","","",NA,"","","1010720"
"BEAVER LAKE","48.500","-123.350","BC","",,NA,"",,"",,"11.5","0",NA,"104.5","0",NA,"","11","","",NA,"","","1010774"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"17.8","0",NA,"78.8","0",NA,"","10","","",NA,"","","1011500"
"COWICHAN","48.417","-123.700","BC","3.1","0",NA,"12.8","0","-11.1","0","20.3","0",NA,"94.5","0",NA,"","13","","",NA,"462.9","0.0","1012008"
"ESQUIMALT","48.433","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"153.3","0",NA,"","11","","",NA,"","","1012700"
"GOLDSTREAM LAKE","48.450","-123.550","BC","",,NA,"",,"",,"10.2","0",NA,"196.7","0",NA,"","14","","",NA,"","","1013240"
"JAMES ISLAND","48.600","-123.350","BC","3.8","0",NA,"11.1","0","-2.8","0","10.1","0",NA,"110.1","0",NA,"","9","","",NA,"438.9","0.0","1013720"
"MALAHAT","48.575","-123.530","BC","",,NA,"",,"",,"19.0","11",NA,"92.6","11",NA,"","11","","",NA,"","","1014820"
"METCHOSIN","48.374","-123.561","BC","3.3","0",NA,"11.1","0","-6.1","0","7.7","0","90.0","188.9","0","112.0","","8","","",NA,"455.5","0.0","1015105"
"MILNES LANDING","48.350","-123.733","BC","3.2","0",NA,"11.7","0","-6.1","0","3.8","0",NA,"210.7","0",NA,"","13","","",NA,"460.1","0.0","1015160"
"RIVER JORDAN","48.417","-124.050","BC","",,NA,"",,"",,"0.0","0",NA,"383.7","0",NA,"","14","","",NA,"","","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","2.9","0","-1.9","12.2","0","-5.0","0","10.7","0","132.0","83.2","0","57.0","","9","","",NA,"469.0","0.0","1016940"
"SALTSPRING ISLAND","48.850","-123.500","BC","3.1","0",NA,"12.2","0","-5.6","0","16.5","0",NA,"88.7","0",NA,"","10","","",NA,"462.9","0.0","1016990"
"SAANICH DOM ASTRO OBS","48.517","-123.417","BC","4.0","3",NA,"12.8","3","-4.4","3","7.6","0",NA,"75.8","0",NA,"","8","","",NA,"390.7","0.0","10169DK"
"SHAWNIGAN LAKE","48.647","-123.627","BC","2.0","0","-1.4","12.8","0","-8.9","0","17.8","0","88.0","108.5","0","50.0","","12","","",NA,"494.5","0.0","1017230"
"SOOKE LAKE","48.517","-123.700","BC","",,NA,"",,"",,"15.2","0",NA,"220.5","0",NA,"","12","","",NA,"","","1017560"
"VICTORIA GONZALES HTS","48.417","-123.317","BC","4.0","0",NA,"11.7","0","-3.9","0","1.6","0",NA,"141.0","0",NA,"","11","","",NA,"433.0","0.0","1018610"
"CAMPBELL LAKE","50.017","-125.400","BC","",,NA,"",,"",,"24.1","0",NA,"115.5","0",NA,"","13","","",NA,"","","1021250"
"DENMAN ISLAND","49.517","-124.783","BC","",,NA,"",,"",,"24.1","0",NA,"76.8","0",NA,"","9","","",NA,"","","1022430"
"HORNBY ISLAND","49.533","-124.600","BC","",,NA,"",,"",,"21.1","0",NA,"78.7","0",NA,"","7","","",NA,"","","1023590"
"LADYSMITH","48.950","-123.650","BC","2.8","0",NA,"12.8","0","-7.8","0","19.8","0",NA,"86.8","0",NA,"","13","","",NA,"472.2","0.0","1024485"
"LAZO","49.733","-124.900","BC","1.8","0",NA,"8.9","0","-7.2","0","48.3","0",NA,"128.9","0",NA,"","9","","",NA,"502.9","0.0","1024592"
"LITTLE QUALICUM","49.350","-124.783","BC","",,NA,"",,"",,"21.6","0",NA,"59.8","0",NA,"","8","","",NA,"","","1024637"
"NANAIMO","49.183","-123.967","BC","3.5","0",NA,"12.8","0","-7.2","0","20.4","0",NA,"83.8","0",NA,"","11","","",NA,"450.9","0.0","1025340"
"NANOOSE BAY","49.283","-124.183","BC","2.8","0",NA,"10.6","0","-7.2","0","16.2","0",NA,"62.6","0",NA,"","12","","",NA,"470.0","0.0","1025375"
"PARKSVILLE","49.300","-124.300","BC","",,NA,"",,"",,"17.8","0",NA,"80.9","0",NA,"","12","","",NA,"","","1025970"
"NANAIMO DEPARTURE BAY","49.217","-123.950","BC","3.1","0",NA,"10.6","0","-6.1","0","9.4","0",NA,"53.1","0",NA,"","13","","",NA,"461.4","0.0","1025C70"
"SANDWICK","49.750","-125.050","BC","",,NA,"",,"",,"33.1","0",NA,"91.7","0",NA,"","10","","",NA,"","","1027060"
"SAVARY ISLAND","49.933","-124.850","BC","",,NA,"",,"",,"16.6","0",NA,"85.5","0",NA,"","13","","",NA,"","","1027110"
"VANANDA","49.750","-124.583","BC","2.5","0",NA,"9.4","0","-6.7","0","24.9","0",NA,"73.2","0",NA,"","13","","",NA,"481.3","0.0","1028340"
"ALBERNI BEAVER CREEK","49.367","-124.933","BC","1.7","0",NA,"13.9","0","-9.4","0","27.9","0",NA,"144.3","0",NA,"","12","","",NA,"505.3","0.0","1030180"
"BAMFIELD","48.833","-125.100","BC","",,NA,"",,"",,"1.3","0",NA,"406.2","0",NA,"","16","","",NA,"","","1030600"
"CLAYOQUOT","49.150","-125.900","BC","4.4","0",NA,"11.1","0","-3.3","0","3.3","0",NA,"325.2","0",NA,"","18","","",NA,"420.1","0.0","1031650"
"HOLBERG","50.650","-128.000","BC","3.4","0",NA,"10.6","0","-5.6","0","38.0","0",NA,"524.9","0",NA,"","19","","",NA,"451.5","0.0","1033479"
"PORT ALBERNI","49.233","-124.800","BC","1.9","0",NA,"11.1","0","-9.4","0","37.4","0",NA,"173.3","0",NA,"","16","","",NA,"500.1","0.0","1036205"
"QUATSINO","50.533","-127.650","BC","3.5","0","-0.8","10.0","0","-6.1","0","27.6","0","268.0","389.6","0","111.0","","21","","",NA,"448.0","0.0","1036570"
"TRIANGLE ISLAND","50.867","-129.083","BC","3.3","0",NA,"10.0","0","-6.7","0","18.1","0",NA,"272.0","0",NA,"","19","","",NA,"455.3","0.0","1038240"
"UCLUELET","48.967","-125.533","BC","3.7","0",NA,"12.2","0","-5.6","0","0.0","0",NA,"312.6","0",NA,"","15","","",NA,"444.4","0.0","1038330"
"BRITANNIA BEACH FURRY CR","49.584","-123.224","BC","0.5","0",NA,"8.9","0","-11.1","0","12.7","0",NA,"301.5","0",NA,"","12","","",NA,"543.9","0.0","1041050"
"IKEDA BAY","52.283","-131.117","BC","",,NA,"",,"-6.1","0","54.8","0",NA,"201.4","0",NA,"","19","","",NA,"","","1053645"
"MASSET AIRPORT","54.025","-132.121","BC","0.3","0",NA,"9.4","0","-12.2","0","16.9","0",NA,"97.5","0",NA,"","18","","",NA,"547.7","0.0","1054920"
"QUEEN CHARLOTTE CITY","53.250","-132.083","BC","",,NA,"",,"",,"23.5","0",NA,"180.3","0",NA,"","22","","",NA,"","","1056590"
"ANYOX","55.417","-129.817","BC","-5.6","0",NA,"3.3","0","-23.9","0","186.7","0",NA,"241.2","0",NA,"","13","","",NA,"732.2","0.0","1060446"
"BELLA COOLA","52.371","-126.685","BC","-2.8","0","-2.8","6.7","0","-17.8","0","73.0","0","200.0","401.4","0","181.0","","19","","",NA,"645.5","0.0","1060840"
"MILL BAY","55.000","-129.750","BC","-5.2","0",NA,"5.6","0","-20.6","0","157.1","0",NA,"296.9","0",NA,"","20","","",NA,"719.3","0.0","1065130"
"NAAS HARBOUR","54.933","-129.933","BC","",,NA,"",,"",,"174.0","0",NA,"317.9","0",NA,"","22","","",NA,"","","1065275"
"PRINCE RUPERT","54.283","-130.383","BC","0.4","0",NA,"10.0","0","-13.9","0","42.5","0",NA,"313.3","0",NA,"","21","","",NA,"546.1","0.0","1066480"
"STEWART","55.950","-129.983","BC","-6.0","0",NA,"3.3","0","-28.3","0","236.2","0",NA,"240.0","0",NA,"","12","","",NA,"742.7","0.0","1067740"
"SURF INLET","52.467","-129.033","BC","",,NA,"",,"",,"67.1","0",NA,"877.4","0",NA,"","23","","",NA,"","","1067868"
"TERRACE","54.517","-128.583","BC","-5.2","0",NA,"7.8","0","-21.1","0","90.8","0",NA,"136.0","0",NA,"","13","","",NA,"719.7","0.0","1068100"
"BABINE LAKE FISHERIES","55.067","-126.533","BC","-15.7","0",NA,"3.9","0","-44.4","0","92.5","0",NA,"92.5","0",NA,"","6","","",NA,"1045.0","0.0","1070571"
"NEW HAZELTON","55.233","-127.600","BC","-11.2","0",NA,"4.4","0","-38.9","0","131.8","0",NA,"141.2","0",NA,"","16","","",NA,"904.7","0.0","1075520"
"ALEXIS CREEK","52.133","-123.333","BC","",,NA,"",,"",,"41.4","0",NA,"41.4","0",NA,"","6","","",NA,"","","1080285"
"BIG CREEK","51.667","-123.073","BC","-9.5","0",NA,"8.3","0","-37.8","0","48.1","0",NA,"48.1","0",NA,"","8","","",NA,"852.4","0.0","1080870"
"KLEENA KLEENE","52.050","-124.900","BC","-9.3","2",NA,"6.7","2","-38.4","2","21.3","0",NA,"35.3","0",NA,"","5","","",NA,"792.8","0.0","1084349"
"PEMBERTON MEADOWS","50.450","-122.933","BC","-4.7","0",NA,"6.7","0","-21.1","0","61.0","0",NA,"140.5","0",NA,"","10","","",NA,"705.1","0.0","1086090"
"BARKERVILLE","53.069","-121.515","BC","-9.4","0","-1.9","3.9","0","-32.2","0","129.1","0","147.0","145.4","0","152.0","","18","","",NA,"848.6","0.0","1090660"
"DOME CREEK","53.750","-121.167","BC","-12.0","0",NA,"5.6","0","-40.0","0","136.4","0",NA,"170.8","0",NA,"","18","","",NA,"930.3","0.0","1092519"
"FORT ST JAMES","54.450","-124.250","BC","-16.0","0","-6.5","6.1","0","-48.9","0","65.8","0","152.0","66.8","0","139.0","","13","","",NA,"1054.7","0.0","1092970"
"PRINCE GEORGE","53.833","-122.800","BC","-13.8","0",NA,"5.6","0","-41.7","0","99.9","0",NA,"101.4","0",NA,"","7","","",NA,"986.9","0.0","1096436"
"QUESNEL","52.983","-122.483","BC","-11.9","0",NA,"8.9","0","-38.9","0","53.3","0",NA,"66.0","0",NA,"","6","","",NA,"927.0","0.0","1096600"
"VANDERHOOF","54.050","-124.000","BC","-17.2","0",NA,"5.6","0","-49.4","0","63.5","0",NA,"63.5","0",NA,"","4","","",NA,"1090.7","0.0","1098490"
"AGASSIZ CDA","49.243","-121.760","BC","2.3","0","-1.0","11.1","0","-7.8","0","27.9","0","137.0","383.0","0","159.0","","15","","",NA,"485.2","0.0","1100120"
"CHILLIWACK","49.173","-121.924","BC","0.7","0","-2.6","10.6","0","-8.9","0","34.3","0","129.0","330.1","0","141.0","","12","","",NA,"537.5","0.0","1101530"
"COQUITLAM","49.267","-122.850","BC","",,NA,"",,"",,"6.4","0",NA,"276.3","0",NA,"","11","","",NA,"","","1101888"
"IOCO REFINERY","49.300","-122.883","BC","",,NA,"",,"",,"2.5","0",NA,"335.0","0",NA,"","15","","",NA,"","","1103660"
"LADNER","49.083","-123.067","BC","3.1","0",NA,"11.1","0","-6.7","0","5.1","0",NA,"151.3","0",NA,"","11","","",NA,"462.5","0.0","1104468"
"NEW WESTMINSTER","49.217","-122.933","BC","1.8","0",NA,"10.6","0","-7.2","0","7.6","0",NA,"231.5","0",NA,"","13","","",NA,"500.9","0.0","1105550"
"NORTH NICOMEN","49.200","-122.033","BC","0.7","0",NA,"10.0","0","-10.0","0","33.0","0",NA,"355.6","0",NA,"","14","","",NA,"537.5","0.0","1105630"
"STAVE FALLS","49.233","-122.367","BC","0.8","0","-2.3","9.4","0","-11.1","0","33.0","0","92.0","411.7","0","137.0","","15","","",NA,"532.4","0.0","1107680"
"STEVESTON","49.131","-123.189","BC","2.6","0",NA,"11.1","0","-8.3","0","10.2","0","86.0","110.2","0","70.0","","13","","",NA,"477.2","0.0","1107710"
"VANCOUVER PMO","49.283","-123.117","BC","2.3","0",NA,"10.0","0","-8.3","0","9.6","0",NA,"226.5","0",NA,"","12","","",NA,"486.0","0.0","1108465"
"HOPE LITTLE MOUNTAIN","49.383","-121.417","BC","-1.0","0",NA,"7.8","0","-12.2","0","46.2","0",NA,"322.5","0",NA,"","13","","",NA,"588.3","0.0","1113570"
"LILLOOET","50.700","-121.933","BC","-3.9","0",NA,"15.0","0","-21.1","0","25.4","0",NA,"25.4","0",NA,"","2","","",NA,"677.4","0.0","1114620"
"LYTTON 2","50.257","-121.608","BC","",,NA,"",,"",,"21.6","0",NA,"39.7","0",NA,"","5","","",NA,"","","1114745"
"PEMBERTON HATCHERY","50.333","-122.550","BC","-3.6","0",NA,"7.2","0","-14.4","0","27.9","0",NA,"139.4","0",NA,"","14","","",NA,"669.9","0.0","1116084"
"HEDLEY","49.357","-120.077","BC","-4.6","9","-1.9","8.3","9","-16.7","9","14.0","0","66.0","25.5","0","77.0","","6","","",NA,"496.9","0.0","1123360"
"KELOWNA","49.900","-119.467","BC","-3.1","0",NA,"10.0","0","-17.8","0","33.1","0",NA,"37.4","0",NA,"","5","","",NA,"654.4","0.0","1123930"
"KELOWNA BANKHEAD","49.900","-119.300","BC","-2.7","0",NA,"11.7","0","-14.4","0","44.0","0",NA,"49.9","0",NA,"","8","","",NA,"641.7","0.0","1123972"
"MERRITT","50.117","-120.800","BC","-5.9","0",NA,"12.2","0","-23.9","0","16.8","0",NA,"16.8","0",NA,"","5","","",NA,"740.7","0.0","1125070"
"PENTICTON","49.483","-119.583","BC","-3.4","0",NA,"12.8","0","-14.4","0","30.7","0",NA,"34.1","0",NA,"","8","","",NA,"663.2","0.0","1126145"
"PRINCETON","49.433","-120.500","BC","-7.0","0",NA,"7.2","0","-26.1","0","30.2","0",NA,"53.3","0",NA,"","9","","",NA,"775.0","0.0","1126505"
"SUMMERLAND","49.600","-119.667","BC","-4.8","0",NA,"11.1","0","-18.3","0","31.8","0",NA,"36.9","0",NA,"","4","","",NA,"705.3","0.0","1127798"
"SUMMERLAND CDA","49.567","-119.650","BC","-4.1","0",NA,"13.9","0","-15.0","0","34.3","0",NA,"41.7","0",NA,"","8","","",NA,"684.2","0.0","1127800"
