"Environment and Climate Change Canada"
"Monthly Values for May - 1924"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","",,NA,"",,"",,"0.0","0",NA,"22.5","0",NA,"","5","","",NA,"","","1010720"
"BEAVER LAKE","48.500","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"4.0","0",NA,"","2","","",NA,"","","1010774"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"5.8","0",NA,"","1","","",NA,"","","1011500"
"COLE BAY","48.650","-123.400","BC","",,NA,"",,"",,"0.0","0",NA,"6.6","0",NA,"","3","","",NA,"","","1011775"
"COWICHAN","48.417","-123.700","BC","13.2","0",NA,"28.9","0","0.0","0","0.0","0",NA,"7.7","0",NA,"","2","","",NA,"148.6","1.2","1012008"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","13.4","0",NA,"26.7","0","2.8","0","0.0","0",NA,"13.6","0",NA,"","4","","",NA,"144.2","2.2","1012010"
"CROFTON","48.817","-123.667","BC","",,NA,"",,"",,"0.0","0",NA,"6.4","0",NA,"","2","","",NA,"","","1012190"
"ESQUIMALT","48.433","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"3.1","0",NA,"","2","","",NA,"","","1012700"
"GOLDSTREAM LAKE","48.450","-123.550","BC","",,NA,"",,"",,"0.0","0",NA,"11.7","0",NA,"","2","","",NA,"","","1013240"
"JAMES ISLAND","48.600","-123.350","BC","13.5","0",NA,"27.8","0","3.3","0","0.0","0",NA,"6.3","0",NA,"","2","","",NA,"139.6","0.9","1013720"
"LAKE COWICHAN","48.817","-124.050","BC","14.1","0",NA,"31.1","0","-1.7","0","0.0","0",NA,"21.8","0",NA,"","3","","",NA,"125.5","3.9","1014493"
"MALAHAT","48.575","-123.530","BC","",,NA,"",,"",,"0.0","0",NA,"9.9","0",NA,"","3","","",NA,"","","1014820"
"MAYNE ISLAND","48.850","-123.333","BC","",,NA,"",,"",,"0.0","0",NA,"5.6","0",NA,"","2","","",NA,"","","1014930"
"METCHOSIN","48.374","-123.561","BC","12.0","0",NA,"22.8","0","1.7","0","0.0","0",NA,"3.8","0","10.0","","1","","",NA,"186.5","0.0","1015105"
"MILNES LANDING","48.350","-123.733","BC","12.3","0",NA,"27.2","0","0.0","0","0.0","0",NA,"6.4","0",NA,"","2","","",NA,"178.0","0.6","1015160"
"RIVER JORDAN","48.417","-124.050","BC","",,NA,"",,"",,"0.0","0",NA,"14.7","0",NA,"","4","","",NA,"","","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","13.7","0","1.5","28.9","0","2.2","0","0.0","0",NA,"4.1","0","10.0","","1","","",NA,"135.9","3.8","1016940"
"SALTSPRING ISLAND","48.850","-123.500","BC","14.3","0",NA,"29.4","0","2.2","0","0.0","0",NA,"5.6","0",NA,"","2","","",NA,"121.3","6.8","1016990"
