"Environment and Climate Change Canada"
"Monthly Values for December - 1936"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","",,NA,"",,"",,"27.9","0",NA,"858.0","0",NA,"","25","","",NA,"","","1010720"
"BEAVER LAKE","48.500","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"218.7","0",NA,"","17","","",NA,"","","1010774"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"252.3","0",NA,"","19","","",NA,"","","1011500"
"COLE BAY","48.650","-123.400","BC","",,NA,"",,"",,"0.0","0",NA,"217.9","0",NA,"","18","","",NA,"","","1011775"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","4.3","0",NA,"11.1","0","-6.7","0","0.0","0",NA,"206.8","0",NA,"","21","","",NA,"425.8","0.0","1012010"
"COWICHAN LAKE HATCHERY","48.833","-124.117","BC","",,NA,"",,"",,"4.6","0",NA,"401.7","0",NA,"","21","","",NA,"","","1012046"
"CROFTON","48.817","-123.667","BC","",,NA,"",,"",,"0.0","0",NA,"212.6","0",NA,"","23","","",NA,"","","1012190"
"DUNCAN","48.783","-123.717","BC","6.3","0",NA,"15.6","0","-3.9","0","0.8","0",NA,"249.3","0",NA,"","21","","",NA,"361.3","0.0","1012550"
"ESQUIMALT","48.433","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"251.0","0",NA,"","19","","",NA,"","","1012700"
"GOLDSTREAM LAKE","48.450","-123.550","BC","",,NA,"",,"",,"19.0","0",NA,"457.8","0",NA,"","23","","",NA,"","","1013240"
"JAMES ISLAND","48.600","-123.350","BC","5.3","0",NA,"12.8","0","-1.1","0","0.0","0",NA,"186.0","0",NA,"","23","","",NA,"392.8","0.0","1013720"
"LAKE COWICHAN","48.817","-124.050","BC","3.8","0",NA,"12.2","0","-4.4","0","2.0","0",NA,"67.8","0",NA,"","21","","",NA,"439.9","0.0","1014493"
"MALAHAT","48.575","-123.530","BC","",,NA,"",,"",,"1.3","0",NA,"112.7","0",NA,"","20","","",NA,"","","1014820"
"MAYNE ISLAND","48.850","-123.333","BC","",,NA,"",,"",,"0.0","0",NA,"180.5","0",NA,"","20","","",NA,"","","1014930"
"METCHOSIN","48.374","-123.561","BC","5.7","0",NA,"12.2","0","-1.1","0","0.0","0","0.0","146.9","0","100.0","","15","","",NA,"381.3","0.0","1015105"
"MILLSTREAM","48.483","-123.550","BC","",,NA,"",,"",,"0.0","0",NA,"272.3","0",NA,"","19","","",NA,"","","1015150"
"MILNES LANDING","48.350","-123.733","BC","5.1","0",NA,"11.7","0","-5.6","0","0.0","0",NA,"346.8","0",NA,"","23","","",NA,"401.1","0.0","1015160"
"PENDER ISLAND","48.767","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"198.6","0",NA,"","16","","",NA,"","","1016120"
"RIVER JORDAN","48.417","-124.050","BC","",,NA,"",,"",,"0.0","0",NA,"394.2","0",NA,"","24","","",NA,"","","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","4.8","0","0.3","12.8","0","-1.1","0","0.0","0","0.0","188.9","0","134.0","","20","","",NA,"409.6","0.0","1016940"
"SALTSPRING ISLAND","48.850","-123.500","BC","4.5","0",NA,"12.2","0","-2.2","0","0.8","0",NA,"216.4","0",NA,"","22","","",NA,"418.7","0.0","1016990"
"SAANICH DOM ASTRO OBS","48.517","-123.417","BC","5.2","0",NA,"10.6","0","-2.8","0","0.0","0",NA,"118.0","0",NA,"","21","","",NA,"397.1","0.0","10169DK"
