"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-123.419","48.622","SAANICHTON CDA","1016940","BC","16.6","0","-0.5","26.0","0","9.0","0","0.0","0","NA","13.0","0","49.0","0.0","2","","","NA","49.0","4.7"
"-123.546","48.888","SALTSPRING ST MARY'S L","1016995","BC","18.9","0","0.5","27.0","0","12.0","0","0.0","0","NA","6.2","0","22.0","0.0","2","","","NA","7.6","34.1"
"-123.128","48.775","SATURNA CAPMON","1017098","BC","16.9","0","-0.4","27.0","0","10.1","0","0.0","0","NA","15.8","0","48.0","0.0","2","","","NA","48.0","15.2"
"-123.128","48.775","SATURNA CAPMON CS","1017099","BC","16.6","0","NA","26.8","0","10.0","0","","","NA","15.2","1","NA","","1","","","NA","54.9","12.9"
"-123.045","48.784","SATURNA ISLAND CS","1017101","BC","15.9","0","NA","24.7","0","10.0","0","","","NA","11.8","1","NA","","1","","","NA","66.3","1.8"
"-123.626","48.647","SHAWNIGAN LAKE","1017230","BC","17.9","0","0.0","30.0","0","9.0","0","0.0","0","NA","10.2","0","37.0","0.0","2","","","NA","21.5","17.1"
"-123.921","48.377","SHERINGHAM POINT","1017254","BC","12.9","0","NA","21.1","0","8.3","0","","","NA","19.4","1","NA","","1","","","NA","158.6","0.0"
"-123.640","48.576","SOOKE LAKE NORTH","1017563","BC","","","NA","","","","","0.0","0","NA","19.6","0","63.0","0.0","2","","","NA","",""
"-123.305","48.457","VICTORIA UNIVERSITY CS","1018598","BC","16.9","0","NA","28.0","0","7.3","0","","","NA","8.4","1","NA","","1","","","NA","42.1","6.8"
"-123.443","48.476","VICTORIA FRANCIS PARK","1018605","BC","","","NA","","","","","0.0","30","NA","15.4","30","NA","","1","","","NA","",""
"-123.325","48.413","VICTORIA GONZALES CS","1018611","BC","15.5","0","NA","27.8","0","9.8","0","","","NA","6.6","2","NA","","1","","","NA","79.3","3.0"
"-123.508","48.509","VICTORIA HIGHLAND","1018616","BC","17.1","2","-0.2","27.5","1","8.0","1","0.0","1","NA","17.4","1","NA","","2","","","NA","34.2","8.0"
"-123.484","48.550","VICTORIA HIGHLANDS NORTH","1018618","BC","17.7","2","NA","30.2","1","8.0","1","0.0","0","NA","16.0","0","NA","0.0","2","","","NA","27.8","18.5"
"-123.426","48.647","VICTORIA INT'L A","1018620","BC","17.0","0","0.2","26.8","0","9.1","0","0.0","0","NA","11.4","0","48.0","0.0","1","333.5","0","112.0","38.7","7.7"
"-123.539","48.340","WILLIAM HEAD","1018935","BC","16.8","0","0.3","27.0","0","9.0","0","0.0","0","NA","10.0","0","45.0","0.0","1","","","NA","40.2","2.5"
"-123.459","48.534","VICTORIA HARTLAND CS","1018FJ5","BC","17.9","0","NA","28.9","0","9.8","0","","","NA","17.6","1","NA","","1","","","NA","23.3","21.2"
"-124.160","49.350","BALLENAS ISLAND","1020590","BC","18.4","0","NA","23.3","0","13.4","0","","","NA","3.4","1","NA","","1","","","NA","9.2","21.0"
"-125.095","49.803","BLACK CREEK SE","1020881","BC","16.8","8","NA","27.0","8","2.0","8","0.0","8","NA","4.1","8","NA","0.0","2","","","NA","34.0","7.5"
"-125.273","49.952","CAMPBELL RIVER A","1021261","BC","17.2","0","0.0","27.1","0","7.4","0","0.0","0","NA","8.2","0","18.0","0.0","2","","","NA","36.1","10.9"
"-125.195","49.998","CAPE MUDGE","1021330","BC","17.8","0","0.6","26.0","0","10.0","0","0.0","0","NA","13.2","0","29.0","0.0","3","","","NA","19.8","12.1"
"-125.433","50.333","CHATHAM POINT","1021480","BC","15.8","0","-0.2","24.5","0","10.5","0","0.0","0","NA","27.6","0","33.0","0.0","5","","","NA","68.5","1.1"
"-124.900","49.717","COMOX A","1021830","BC","17.9","0","0.0","26.4","0","10.6","0","0.0","0","NA","3.6","0","12.0","0.0","2","327.0","0","122.0","18.4","15.6"
"-124.949","50.071","CORTES ISLAND TIBER BAY","1021960","BC","17.9","4","NA","27.5","4","8.0","4","0.0","4","NA","38.4","4","NA","0.0","3","","","NA","17.7","13.9"
"-124.999","49.763","COURTENAY GRANTHAM","1021988","BC","18.0","9","NA","27.0","9","9.5","9","0.0","9","NA","1.8","9","NA","0.0","1","","","NA","13.8","13.6"
"-125.033","49.686","COURTENAY PUNTLEDGE","1021989","BC","17.9","4","NA","29.0","2","6.5","3","0.0","2","NA","5.1","2","NA","0.0","2","","","NA","18.0","14.3"
"-123.811","49.209","ENTRANCE ISLAND","1022689","BC","18.1","0","NA","23.7","0","13.4","0","","","NA","0.4","1","NA","","0","","","NA","13.6","18.2"
"-125.993","50.454","FANNY ISLAND","1022795","BC","13.5","0","NA","22.8","0","9.4","0","","","NA","32.8","1","NA","","4","","","NA","138.3","0.0"
"-123.734","49.154","GABRIOLA ISLAND","1023042","BC","16.5","5","-0.3","26.5","5","6.0","5","0.0","5","NA","15.2","5","NA","0.0","2","","","NA","40.3","2.3"
"-125.203","50.099","HERIOT BAY SE","1023462","BC","17.3","7","NA","25.5","7","9.5","7","0.0","7","NA","2.2","7","NA","0.0","1","","","NA","20.4","4.7"
"-124.512","49.353","LITTLE QUALICUM HATCHERY","1024638","BC","16.8","0","0.4","26.7","0","5.5","0","0.0","0","NA","7.0","0","22.0","0.0","2","","","NA","42.1","4.1"
"-124.794","49.471","MUD BAY","1025240","BC","17.7","1","0.3","26.0","1","8.0","0","0.0","1","NA","4.6","1","NA","0.0","1","","","NA","22.5","12.0"
"-125.606","49.576","MYRA CREEK","1025254","BC","18.3","12","NA","30.5","7","7.5","7","0.0","7","NA","42.0","7","NA","0.0","3","","","NA","11.5","16.3"
"-123.870","49.054","NANAIMO A","1025370","BC","18.1","0","-0.1","27.7","0","7.4","0","0.0","0","NA","3.2","0","11.0","0.0","2","","","NA","18.4","21.0"
"-123.988","49.199","NANAIMO CITY YARD","10253G0","BC","","","NA","","","","","0.0","0","NA","1.8","0","6.0","0.0","1","","","NA","",""
"-127.728","50.976","PINE ISLAND","1026170","BC","13.4","0","0.0","19.5","0","9.0","0","0.0","0","NA","83.8","0","93.0","0.0","5","","","NA","143.7","0.0"
"-127.366","50.680","PORT HARDY A","1026270","BC","14.2","0","-0.2","21.4","0","6.6","0","0.0","0","NA","71.0","0","97.0","0.0","5","","","NA","117.5","0.0"
"-124.394","49.337","QUALICUM BEACH AIRPORT","1026562","BC","17.5","0","NA","27.1","0","8.6","0","","","NA","1.7","1","NA","","1","","","NA","25.2","11.1"
"-124.617","49.394","QUALICUM R FISH RESEARCH","1026565","BC","17.4","0","0.6","28.0","0","6.5","0","0.0","0","NA","6.8","0","20.0","0.0","2","","","NA","28.3","8.2"
"-125.304","50.016","QUINSAM RIVER HATCHERY","1026639","BC","17.0","3","-0.3","27.0","1","7.0","3","0.0","1","NA","10.8","1","NA","0.0","3","","","NA","35.7","8.2"
"-124.435","49.487","SISTERS ISLAND","1027403","BC","18.4","0","NA","23.5","0","13.3","0","","","NA","","","NA","","","","","NA","11.3","23.4"
"-123.809","49.209","ENTRANCE ISLAND","102BFHH","BC","18.4","2","NA","24.0","2","13.0","2","0.0","2","NA","1.2","2","NA","0.0","0","","","NA","10.5","23.5"
"-124.982","49.337","ALBERNI ROBERTSON CREEK","1030230","BC","19.1","10","0.5","31.0","10","7.0","10","0.0","10","NA","15.0","10","NA","0.0","1","","","NA","6.6","28.7"
"-125.216","48.786","CAPE BEALE LIGHT","1031316","BC","14.1","0","0.1","21.0","0","9.0","0","0.0","0","NA","32.6","0","44.0","0.0","2","","","NA","119.4","0.0"
"-124.751","48.612","CARMANAH POINT","1031402","BC","","","NA","","","","","0.0","0","NA","55.8","0","68.0","0.0","3","","","NA","",""
"-126.418","49.800","CONUMA RIVER HATCHERY","1031844","BC","","","NA","","","","","0.0","2","NA","165.5","2","NA","0.0","5","","","NA","",""
"-126.551","49.384","ESTEVAN POINT","1032730","BC","14.9","0","0.1","22.0","0","9.0","0","0.0","0","NA","72.8","0","75.0","0.0","4","","","NA","97.3","0.0"
"-126.543","49.383","ESTEVAN POINT CS","1032731","BC","14.5","0","NA","21.6","0","8.9","0","","","NA","70.0","1","NA","","5","","","NA","109.5","0.0"
"-126.055","49.779","GOLD RIVER TOWNSITE","1033232","BC","17.7","12","-0.4","28.5","12","6.0","12","0.0","12","NA","8.6","12","NA","0.0","1","","","NA","12.6","7.4"
"-125.923","49.111","LENNARD ISLAND","1034600","BC","14.5","0","NA","19.5","0","10.0","0","0.0","0","NA","55.4","0","66.0","0.0","5","","","NA","108.0","0.0"
"-126.617","49.600","NOOTKA LIGHTSTATION","1035614","BC","15.4","0","-0.8","21.0","0","10.0","0","0.0","0","NA","112.0","0","113.0","0.0","6","","","NA","80.5","0.0"
"-125.097","48.723","PACHENA POINT","1035940","BC","14.2","0","0.0","23.0","0","8.0","0","0.0","0","NA","43.8","0","52.0","0.0","2","","","NA","119.2","0.0"
"-124.752","49.202","PORT ALBERNI COX LAKE","1036208","BC","17.7","0","0.1","30.5","0","7.0","0","0.0","0","NA","20.0","0","35.0","0.0","2","","","NA","27.0","16.5"
"-127.453","50.386","PORT ALICE","1036240","BC","16.2","1","-0.2","23.0","1","9.0","1","0.0","1","NA","19.2","1","NA","0.0","3","","","NA","54.5","1.4"
"-127.654","50.533","QUATSINO","1036570","BC","14.7","9","-1.1","20.5","9","8.5","9","0.0","9","NA","105.0","9","NA","","6","","","NA","72.3","0.0"
"-128.033","50.441","QUATSINO LIGHTSTATION","1036572","BC","15.5","0","-0.1","23.0","0","9.5","0","0.0","0","NA","145.2","0","130.0","0.0","7","","","NA","76.9","0.0"
"-124.926","49.317","PORT ALBERNI (AUT)","1036B06","BC","18.0","0","NA","31.8","0","5.4","0","","","NA","16.0","1","NA","","1","","","NA","22.8","21.3"
"-128.908","50.821","SARTINE ISLAND (AUT)","1037090","BC","13.6","5","NA","17.2","5","11.0","2","","","NA","","","NA","","","","","NA","113.2","0.0"
"-127.940","50.112","SOLANDER ISLAND (AUT)","1037553","BC","13.4","4","NA","18.4","4","10.3","2","","","NA","","","NA","","","","","NA","124.0","0.0"
"-126.654","49.932","TAHSIS VILLAGE NORTH","1037899","BC","16.4","11","NA","25.5","11","7.0","11","0.0","11","NA","20.8","11","NA","0.0","2","","","NA","34.3","2.3"
"-125.773","49.082","TOFINO A","1038205","BC","15.2","0","0.2","24.5","0","7.9","0","0.0","0","NA","61.0","0","69.0","0.0","6","","","NA","87.6","0.3"
"-125.527","48.945","UCLUELET KENNEDY CAMP","1038332","BC","14.9","0","-0.1","25.0","0","7.0","0","0.0","0","NA","59.0","0","67.0","0.0","3","","","NA","95.6","0.0"
"-126.779","50.053","ZEBALLOS MURAUDE CREEK","1039035","BC","16.1","0","NA","27.0","0","7.0","0","0.0","0","NA","177.8","0","NA","0.0","6","","","NA","64.5","6.6"
"-123.421","49.366","BOWEN ISLAND BOWEN BAY","104090R","BC","","","NA","","","","","0.0","25","NA","19.4","25","NA","","2","","","NA","",""
"-123.402","49.360","BOWEN ISLAND SUNSET PARK","104091B","BC","","","NA","","","","","0.0","0","NA","28.8","0","NA","","2","","","NA","",""
"-123.541","49.386","GIBSONS GOWER POINT","1043152","BC","18.1","0","0.3","24.5","0","12.5","0","0.0","0","NA","17.2","0","43.0","0.0","2","","","NA","12.5","16.9"
"-123.853","50.165","MALIBU JERVIS INLET","1044840","BC","18.7","1","-0.5","26.4","1","9.0","1","0.0","1","NA","32.6","1","NA","0.0","3","","","NA","7.0","28.9"
"-123.913","49.468","MERRY ISLAND LIGHTSTATION","1045100","BC","19.4","22","1.2","24.5","22","13.0","22","0.0","22","NA","0.0","22","NA","0.0","0","","","NA","1.0","13.8"
"-123.299","49.488","HOWE SOUND - PAM ROCKS","10459NN","BC","18.5","0","NA","25.2","0","12.8","0","","","NA","34.4","1","NA","","1","","","NA","8.0","22.1"
"-124.032","49.634","PENDER HARBOUR","1046115","BC","","","NA","","","","","0.0","0","NA","4.6","0","NA","0.0","2","","","NA","",""
"-123.483","49.517","PORT MELLON","1046332","BC","19.5","0","NA","29.1","0","11.9","0","","","NA","62.6","1","NA","","1","","","NA","2.7","49.1"
"-124.500","49.834","POWELL RIVER A","1046391","BC","16.8","0","-0.4","26.6","0","6.9","0","0.0","0","NA","6.4","0","14.0","0.0","1","","","NA","41.3","4.3"
"-124.497","49.835","POWELL RIVER","1046392","BC","16.7","0","NA","27.1","0","7.3","0","","","NA","7.6","1","NA","","1","","","NA","43.4","4.1"
"-123.715","49.458","SECHELT AUT","1047172","BC","17.1","0","NA","26.4","0","9.1","0","","","NA","9.9","1","NA","","1","","","NA","36.5","8.6"
"-123.161","49.783","SQUAMISH AIRPORT","10476F0","BC","17.9","2","NA","29.0","1","7.4","1","","","NA","42.7","3","NA","","2","","","NA","17.2","14.4"
"-122.955","50.129","WHISTLER","1048898","BC","16.2","0","-0.3","29.8","0","4.5","0","0.0","0","NA","28.1","0","59.0","0.0","3","","","NA","58.3","2.4"
"-131.016","51.936","CAPE ST JAMES CS","1051351","BC","14.2","2","NA","21.1","2","9.6","1","","","NA","0.0","16","NA","","0","","","NA","110.3","0.0"
"-132.772","53.316","KINDAKUN ROCKS (AUT)","1054222","BC","13.1","2","NA","17.3","2","9.9","1","","","NA","47.0","6","NA","","9","","","NA","141.0","0.0"
"-133.058","54.255","LANGARA","1054500","BC","13.2","0","-0.4","17.6","0","9.8","0","0.0","0","NA","151.4","0","113.0","0.0","19","","","NA","148.5","0.0"
"-133.058","54.255","LANGARA ISLAND RCS","1054503","BC","13.1","3","NA","17.3","3","9.7","1","","","NA","136.1","14","NA","","13","","","NA","137.5","0.0"
"-132.167","54.000","MASSET A","1054925","BC","13.8","0","NA","20.5","0","6.0","0","0.0","0","NA","119.0","0","NA","0.0","17","","","NA","128.9","0.0"
"-131.661","54.159","ROSE SPIT (AUT)","1056869","BC","12.8","4","NA","17.6","4","5.5","2","","","NA","","","NA","","","","","NA","139.5","0.0"
"-131.813","53.254","SANDSPIT A","1057050","BC","14.2","2","-1.0","20.0","2","9.0","2","0.0","2","NA","68.4","2","NA","0.0","8","","","NA","111.5","0.0"
"-131.814","53.254","SANDSPIT","1057052","BC","14.3","1","NA","20.1","1","9.6","1","","","NA","62.1","1","NA","","7","","","NA","112.4","0.0"
"-131.814","53.254","SANDSPIT AWOS","1057055","BC","14.4","0","NA","20.0","0","9.9","0","","","NA","55.5","1","NA","","8","","","NA","112.5","0.0"
"-132.299","53.764","SEWALL MASSET INLET","105PA91","BC","14.6","3","NA","36.0","3","4.5","3","0.0","3","NA","68.0","3","NA","0.0","12","","","NA","100.3","5.8"
"-127.864","51.604","ADDENBROKE ISLAND","1060080","BC","14.7","0","-0.6","20.5","0","4.5","0","0.0","0","NA","191.8","0","139.0","0.0","8","","","NA","103.3","0.0"
"-128.157","52.185","BELLA BELLA A","1060811","BC","14.2","7","NA","22.9","7","6.0","6","","","NA","145.0","9","NA","","7","","","NA","93.3","1.0"
"-128.157","52.185","BELLA BELLA","1060815","BC","13.9","24","NA","19.8","24","5.9","24","","","NA","2.8","24","NA","","1","","","NA","28.9","0.0"
"-126.596","52.388","BELLA COOLA A","1060841","BC","16.2","2","-0.7","27.3","2","4.4","2","0.0","2","NA","73.5","2","NA","0.0","8","","","NA","55.9","4.5"
"-128.524","52.643","BOAT BLUFF","1060901","BC","14.1","0","-1.0","22.5","0","9.0","0","0.0","0","NA","299.3","0","129.0","0.0","15","","","NA","122.1","0.0"
"-130.638","53.493","BONILLA ISLAND","1060902","BC","13.7","2","-0.3","17.5","2","10.5","2","0.0","2","NA","125.6","2","NA","0.0","13","","","NA","123.4","0.0"
"-130.633","53.500","BONILLA ISLAND (AUT)","1060R0K","BC","13.1","2","NA","16.3","2","11.1","1","","","NA","","","NA","","","","","NA","141.4","0.0"
"-127.470","52.187","CATHEDRAL POINT (AUT)","1061458","BC","15.1","2","NA","22.4","2","10.5","1","","","NA","","","NA","","","","","NA","83.5","0.2"
"-131.601","53.030","CUMSHEWA ISLAND","1062251","BC","13.7","3","NA","19.3","3","10.4","1","","","NA","","","NA","","","","","NA","119.7","0.0"
"-128.112","52.185","DRYAD POINT","1062544","BC","15.0","0","-0.9","22.5","0","10.0","0","0.0","0","NA","140.2","0","96.0","0.0","12","","","NA","94.2","0.5"
"-130.708","54.569","GREEN ISLAND","1063298","BC","14.0","0","-0.7","19.5","0","10.0","0","0.0","0","NA","197.0","0","119.0","0.0","20","","","NA","122.5","0.0"
"-130.698","54.580","GREY ISLET (AUT)","1063303","BC","12.8","23","NA","17.3","17","10.5","23","","","NA","203.8","17","NA","","9","","","NA","41.7","0.0"
"-127.632","50.940","HERBERT ISLAND (AUT)","1063461","BC","13.1","0","NA","17.9","0","8.2","0","","","NA","75.2","1","NA","","5","","","NA","151.3","0.0"
"-130.361","54.172","HOLLAND ROCK","1063496","BC","12.8","0","NA","17.2","0","9.2","0","","","NA","41.8","1","NA","","13","","","NA","162.0","0.0"
"-128.407","52.270","IVORY ISLAND","1063690","BC","14.3","0","-0.6","20.0","0","10.5","0","0.0","0","NA","145.4","0","89.0","0.0","13","","","NA","115.0","0.0"
"-127.943","53.563","KEMANO","1064020","BC","","","","","","","","0.0","0","NA","133.3","0","173.0","","16","","","NA","",""
"-128.634","54.054","KITIMAT TOWNSITE","1064320","BC","15.2","0","-1.3","26.0","0","7.0","0","0.0","0","NA","219.8","0","230.0","0.0","16","","","NA","88.5","1.0"
"-128.705","54.010","KITIMAT 2","1064321","BC","15.6","16","-1.5","25.0","16","9.0","16","0.0","0","NA","200.1","0","199.0","","16","","","NA","36.0","0.0"
"-128.641","54.065","KITIMAT 3","1064322","BC","","","NA","","","","","0.0","3","NA","128.0","3","NA","0.0","16","","","NA","",""
"-130.729","54.359","LUCY ISLAND LIGHTSTATION","1064728","BC","13.4","0","NA","17.8","0","9.9","0","","","NA","","","NA","","","","","NA","142.8","0.0"
"-130.445","54.286","PRINCE RUPERT","1066482","BC","13.3","2","NA","18.9","2","7.1","2","","","NA","186.4","2","NA","","15","","","NA","136.6","0.0"
"-130.445","54.286","PRINCE RUPERT AWOS","1066483","BC","13.4","0","NA","18.9","0","7.2","0","","","NA","160.5","2","NA","","15","","","NA","141.1","0.0"
"-130.290","54.320","PRINCE RUPERT MONT CIRC","1066488","BC","","","NA","","","","","0.0","13","NA","214.4","13","NA","0.0","10","","","NA","",""
"-129.985","55.936","STEWART A","1067742","BC","13.2","0","-1.2","21.5","0","7.3","0","0.0","0","0.0","215.5","0","176.0","0.0","19","","","NA","150.3","0.0"
"-126.067","52.368","STUIE TWEEDSMUIR LODGE","1067776","BC","16.8","0","-1.2","28.0","0","6.0","0","0.0","0","NA","46.4","0","154.0","0.0","4","","","NA","41.8","4.1"
"-128.578","54.466","TERRACE A","1068130","BC","14.5","0","-1.9","24.6","0","6.4","0","0.0","0","NA","79.6","0","130.0","0.0","14","","","NA","109.5","0.0"
"-128.625","54.502","TERRACE PCC","1068131","BC","15.1","0","-1.7","25.5","0","5.5","0","0.0","0","NA","67.4","0","118.0","0.0","13","","","NA","89.9","0.0"
"-130.880","54.295","TRIPLE ISLAND","1068250","BC","13.7","2","NA","18.0","2","10.5","2","0.0","2","NA","100.2","2","NA","0.0","18","","","NA","125.3","0.0"
"-128.682","54.044","KITIMAT HATCHERY","106D289","BC","13.8","12","NA","22.0","12","6.5","12","0.0","12","NA","53.0","12","NA","0.0","6","","","NA","80.3","0.0"
"-125.460","54.446","BABINE LAKE PINKUT CREEK","1070573","BC","14.2","19","-0.1","29.0","19","4.0","19","0.0","19","NA","5.4","19","NA","","2","","","NA","46.3","0.8"
"-126.277","54.199","EQUITY SILVER","1072692","BC","10.0","22","-1.5","21.0","22","2.5","22","0.0","22","NA","3.6","22","NA","","2","","","NA","72.0","0.0"
"-126.668","54.396","HOUSTON","1073615","BC","13.4","0","NA","26.0","0","0.5","0","0.0","0","NA","8.6","0","NA","0.0","5","","","NA","141.4","0.0"
"-129.029","55.238","NASS CAMP","1075384","BC","13.7","2","-1.6","25.0","2","2.5","2","0.0","2","NA","114.8","2","NA","0.0","13","","","NA","123.5","0.0"
"-127.183","54.825","SMITHERS","1077499","BC","12.6","0","NA","25.1","0","0.0","0","","","NA","36.4","0","NA","","6","","","NA","168.9","0.0"
"-127.183","54.825","SMITHERS A","1077500","BC","12.8","0","-1.8","24.6","0","0.3","0","0.0","0","NA","44.8","0","102.0","0.0","11","","","NA","160.5","0.0"
"-126.163","54.816","TOPLEY LANDING","1078209","BC","12.6","0","-1.5","25.0","0","2.5","0","0.0","0","NA","28.5","0","68.0","0.0","10","","","NA","167.8","0.0"
"-127.171","55.289","SUSKWA VALLEY","107G879","BC","11.8","0","-2.1","24.5","0","-1.5","0","0.0","0","NA","76.4","0","126.0","","15","","","NA","191.9","0.0"
"-125.997","53.772","OOTSA L SKINS L SPILLWAY","1085835","BC","10.7","0","-2.9","23.0","0","-1.0","0","","","NA","","","NA","","","","","NA","226.5","0.0"
"-125.997","53.772","OOTSA LAKESKINS LAKE CLIMATE","1085836","BC","12.1","0","NA","21.9","0","1.7","0","","","NA","7.7","8","NA","","2","","","NA","181.9","0.0"
"-122.734","50.306","PEMBERTON AIRPORT CS","1086082","BC","18.5","0","NA","32.4","0","5.4","0","","","NA","25.5","1","NA","","2","","","NA","13.1","27.9"
"-124.136","52.114","PUNTZI MOUNTAIN (AUT)","1086558","BC","13.7","0","NA","29.9","0","-1.1","0","","","NA","6.6","1","NA","","2","","","NA","134.7","0.0"
"-124.403","51.675","TATLAYOKO LAKE RCS","1088015","BC","13.7","0","NA","29.1","0","-1.5","0","","","NA","8.8","1","NA","","1","","","NA","134.9","1.0"
"-125.959","54.383","BURNS LAKE DECKER LAKE","1091174","BC","10.7","0","NA","24.4","0","-2.8","0","","","NA","9.3","1","NA","","3","","","NA","225.0","0.0"
"-120.700","53.600","CRESCENT SPUR","1092120","BC","14.2","0","NA","26.5","0","3.5","0","0.0","0","NA","76.0","0","NA","0.0","16","","","NA","119.7","1.0"
"-124.286","54.455","FORT ST JAMES","1092970","BC","13.0","13","-1.8","24.5","13","2.0","13","0.0","9","NA","3.7","9","NA","0.0","2","","","NA","90.0","0.0"
"-122.699","53.532","HIXON","1093474","BC","14.3","0","-1.9","27.5","0","2.0","0","0.0","0","NA","36.1","0","76.0","0.0","8","","","NA","115.0","0.6"
"-121.364","52.363","HORSEFLY LAKE GRUHS LAKE","1093600","BC","14.1","7","-0.9","28.0","5","0.0","7","0.0","5","NA","22.7","5","NA","","6","","","NA","94.0","0.0"
"-122.374","52.380","MCLEESE LAKE FRASERVIEW","1095015","BC","17.3","0","0.1","32.5","0","3.5","0","0.0","0","NA","10.0","0","24.0","0.0","4","","","NA","44.4","22.7"
"-122.287","52.530","MCLEESE LAKE GRANITE MT","1095018","BC","14.0","21","NA","26.0","13","4.0","13","0.0","13","NA","20.2","13","NA","0.0","4","","","NA","40.4","0.0"
"-122.678","53.884","PRINCE GEORGE","1096439","BC","13.2","2","NA","25.6","2","-0.8","2","","","NA","39.9","2","NA","","8","","","NA","138.6","0.7"
"-122.672","53.889","PRINCE GEORGE AIRPORT AUTO","1096453","BC","13.6","1","NA","25.4","1","0.1","0","","","NA","32.4","0","NA","","8","","","NA","131.7","0.7"
"-122.768","53.880","PRINCE GEORGE STP","1096468","BC","15.1","0","-0.8","26.0","0","3.5","0","0.0","0","NA","42.8","0","93.0","0.0","10","","","NA","90.9","1.4"
"-122.510","53.026","QUESNEL","1096629","BC","14.9","1","NA","28.1","1","2.8","1","","","NA","23.9","1","NA","","5","","","NA","93.5","1.9"
"-122.506","53.027","QUESNEL AIRPORT AUTO","1096631","BC","15.1","0","NA","28.4","0","2.6","0","","","NA","20.2","1","NA","","4","","","NA","91.4","2.1"
"-121.686","52.184","SPOKIN LAKE 4E","1097646","BC","12.1","0","-0.7","26.5","0","-3.0","0","0.0","0","NA","18.8","0","36.0","0.0","5","","","NA","182.7","0.0"
"-122.054","52.183","WILLIAMS LAKE A","1098940","BC","14.8","0","-0.5","27.5","0","2.2","0","0.0","0","NA","21.0","0","46.0","0.0","3","","","NA","100.7","1.0"
"-124.017","54.033","VANDERHOOF","1098D90","BC","14.7","1","-1.1","27.0","1","2.0","1","0.0","1","NA","37.6","1","NA","0.0","7","","","NA","98.2","0.0"
"-122.489","52.541","CASTLE ROCK 6 NORTH","109A4NG","BC","16.9","17","NA","30.0","17","4.0","17","0.0","17","NA","2.3","17","NA","","1","","","NA","17.6","2.6"
"-121.404","51.705","108 MILE HOUSE ABEL LAKE","109E7R6","BC","15.2","1","NA","30.0","1","-2.0","1","0.0","1","NA","9.4","1","NA","0.0","1","","","NA","86.1","1.3"
"-122.360","49.025","ABBOTSFORD A","1100030","BC","18.5","0","0.3","30.6","0","9.0","0","0.0","0","NA","16.1","0","35.0","0.0","1","","","NA","13.5","29.6"
"-121.760","49.243","AGASSIZ RCS","1100119","BC","18.7","0","-0.1","29.7","0","8.4","0","","","NA","35.4","1","NA","","4","","","NA","10.9","33.9"
