"Environment and Climate Change Canada"
"Monthly Values for January - 1966"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BAMBERTON OCEAN CEMENT","48.583","-123.517","BC","",,NA,"",,"",,"67.0","0",NA,"204.4","0",NA,"","17","","",NA,"","","1010595"
"BEAR CREEK","48.500","-124.000","BC","0.2","12",NA,"5.6","8","-6.7","8","94.0","0",NA,"576.6","0",NA,"","18","","",NA,"338.4","0.0","1010720"
"BECHER BAY","48.333","-123.633","BC","4.5","0",NA,"10.6","0","-2.2","0","1.3","0",NA,"170.1","0",NA,"","18","","",NA,"417.0","0.0","1010780"
"BRENTWOOD W SAANICH RD","48.567","-123.433","BC","",,NA,"",,"",,"35.6","0",NA,"232.2","0",NA,"","18","","",NA,"","","1010965"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"73.2","0",NA,"256.2","0",NA,"","18","","",NA,"","","1011500"
"CORDOVA BAY","48.533","-123.367","BC","4.0","0",NA,"10.0","0","-3.3","0","17.6","0",NA,"163.3","0",NA,"","17","","",NA,"435.5","0.0","1011920"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","2.8","0",NA,"9.4","0","-5.0","0","66.4","0",NA,"188.4","2",NA,"","16","34.9","0",NA,"471.4","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","1.7","0","-1.6","7.8","0","-6.1","0","50.8","0","186.0","415.6","0","116.0","","22","14.0","0","30.0","504.9","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","2.2","0","-1.3","9.4","0","-6.1","0","99.6","0","503.0","534.6","0","154.0","","21","","",NA,"490.4","0.0","1012055"
"DUNCAN FORESTRY","48.767","-123.683","BC","2.6","0",NA,"11.1","0","-9.4","0","70.3","0",NA,"204.1","0",NA,"","17","","",NA,"478.9","0.0","1012570"
"ELK LAKE","48.517","-123.383","BC","3.9","0",NA,"11.1","0","-3.9","0","21.6","0",NA,"204.0","0",NA,"","17","","",NA,"437.3","0.0","1012655"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"5.3","0",NA,"128.1","2",NA,"","13","","",NA,"","","1012710"
"GALIANO ISLAND GCC","48.900","-123.350","BC","",,NA,"",,"",,"30.5","0",NA,"156.0","0",NA,"","16","","",NA,"","","1013045"
"JAMES ISLAND","48.600","-123.350","BC","4.4","0",NA,"10.0","0","-2.2","0","16.9","0",NA,"146.5","0",NA,"","16","","",NA,"420.6","0.0","1013720"
"LAKE COWICHAN","48.817","-124.050","BC","",,NA,"",,"",,"74.4","0",NA,"373.8","0",NA,"","18","","",NA,"","","1014493"
"LANGFORD LAKE","48.433","-123.533","BC","",,NA,"",,"",,"26.2","0",NA,"257.6","0",NA,"","18","","",NA,"","","1014530"
"RIVER JORDAN","48.417","-124.050","BC","4.8","0",NA,"11.7","0","-2.2","0","6.3","0",NA,"283.4","0",NA,"","22","","",NA,"408.2","0.0","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","3.6","0","-1.2","10.6","0","-4.4","0","24.5","0","301.0","184.8","0","127.0","0.0","19","29.2","0","49.0","445.5","0.0","1016940"
"SAANICH DENSMORE","48.500","-123.400","BC","3.5","0",NA,"10.6","0","-4.4","0","19.7","0",NA,"177.4","0",NA,"","18","","",NA,"448.1","0.0","1016942"
"SALTAIR","48.967","-123.767","BC","",,NA,"",,"",,"43.4","0",NA,"288.1","0",NA,"","19","","",NA,"","","1016980"
"SALTSPRING ISLAND","48.850","-123.500","BC","3.5","0",NA,"10.6","0","-3.9","0","61.0","0",NA,"220.1","0",NA,"","19","","",NA,"450.3","0.0","1016990"
"SAANICH DOM ASTRO OBS","48.517","-123.417","BC","3.8","0",NA,"9.4","0","-3.3","0","46.9","0",NA,"173.5","0",NA,"","18","","",NA,"440.6","0.0","10169DK"
"SAANICH OLDFIELD","48.550","-123.417","BC","",,NA,"",,"",,"57.2","0",NA,"237.0","0",NA,"","17","","",NA,"","","10169MK"
