"Environment and Climate Change Canada"
"Monthly Values for May - 1958"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","13.3","0",NA,"27.8","0","1.7","0","0.0","0",NA,"42.8","0",NA,"","5","","",NA,"152.0","6.3","1010720"
"BECHER BAY","48.333","-123.633","BC","13.2","0",NA,"23.9","0","2.8","0","0.0","0",NA,"22.5","0",NA,"","4","","",NA,"148.8","0.0","1010780"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"41.9","0",NA,"","5","","",NA,"","","1011500"
"COPPER CANYON","48.833","-123.833","BC","13.6","2",NA,"31.1","2","-2.2","1","0.0","0",NA,"30.9","0",NA,"","5","","",NA,"134.7","6.0","1011860"
"CORDOVA BAY","48.533","-123.367","BC","14.1","0",NA,"27.2","0","3.3","0","0.0","0",NA,"29.2","0",NA,"","5","","",NA,"122.9","1.6","1011920"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","14.4","0",NA,"28.9","0","2.8","0","0.0","0",NA,"36.1","0",NA,"","6","290.9","0",NA,"120.4","8.1","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","14.2","0","2.2","30.6","0","0.0","0","0.0","0","0.0","37.5","0","43.0","","7","257.7","0","148.0","124.9","7.1","1012040"
"ELK LAKE","48.517","-123.383","BC","",,NA,"",,"",,"0.0","0",NA,"30.4","0",NA,"","5","","",NA,"","","1012655"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"22.1","0",NA,"","3","","",NA,"","","1012710"
"GALIANO ISLAND GCC","48.900","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"42.0","0",NA,"","5","","",NA,"","","1013045"
"JAMES ISLAND","48.600","-123.350","BC","14.6","0",NA,"27.2","0","4.4","0","0.0","0",NA,"22.9","0",NA,"","4","","",NA,"112.1","5.8","1013720"
"LANGFORD LAKE","48.433","-123.533","BC","",,NA,"",,"",,"0.0","0",NA,"20.6","0",NA,"","3","","",NA,"","","1014530"
"PENDER ISLAND","48.767","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"35.1","0",NA,"","4","","",NA,"","","1016120"
"RIVER JORDAN","48.417","-124.050","BC","12.0","0",NA,"22.8","0","1.7","0","0.0","0",NA,"34.8","0",NA,"","6","","",NA,"186.0","0.0","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","14.3","0","2.0","27.8","0","2.8","0","0.0","0",NA,"32.2","0","78.0","","5","285.7","0","127.0","119.5","4.0","1016940"
"SALTSPRING ISLAND","48.850","-123.500","BC","14.5","0",NA,"29.4","0","2.8","0","0.0","0",NA,"41.4","0",NA,"","6","","",NA,"117.9","9.0","1016990"
"SAANICH DOM ASTRO OBS","48.517","-123.417","BC","14.5","0",NA,"28.9","0","0.6","0","0.0","0",NA,"34.6","0",NA,"","4","","",NA,"117.8","10.0","10169DK"
"SALTSPRING VESUVIUS","48.883","-123.567","BC","13.1","0",NA,"26.1","0","0.0","0","0.0","0",NA,"47.3","0",NA,"","6","","",NA,"150.7","0.1","1017000"
"SHAWNIGAN LAKE","48.647","-123.627","BC","14.3","0","2.2","30.6","0","0.6","0","0.0","0",NA,"59.5","0","118.0","","7","","",NA,"122.0","7.4","1017230"
"SOOKE LAKE","48.517","-123.700","BC","",,NA,"",,"",,"0.0","0",NA,"55.5","0",NA,"","4","","",NA,"","","1017560"
"VICTORIA BAY STREET","48.433","-123.367","BC","15.2","2",NA,"27.8","2","3.3","0","0.0","0",NA,"24.2","0",NA,"","3","","",NA,"84.6","2.3","1018595"
"VICTORIA GONZALES HTS","48.417","-123.317","BC","13.9","0",NA,"27.2","0","5.0","0","0.0","0",NA,"27.5","0",NA,"0.0","5","326.1","0",NA,"131.3","3.7","1018610"
"VICTORIA INT'L A","48.647","-123.426","BC","14.2","0","2.1","28.9","0","2.2","0","0.0","0",NA,"35.6","0","95.0","0.0","5","","",NA,"120.1","2.4","1018620"
"VICTORIA LANSDOWNE","48.433","-123.317","BC","14.4","0",NA,"26.7","0","2.2","0","0.0","0",NA,"23.7","0",NA,"","3","","",NA,"113.8","1.5","1018640"
"VICTORIA TILLICUM","48.450","-123.392","BC","14.5","0",NA,"28.3","0","-0.6","0","0.0","0",NA,"25.4","0",NA,"","5","","",NA,"111.5","1.5","1018660"
"ALERT BAY","50.583","-126.933","BC","12.5","0",NA,"27.8","0","2.2","0","0.0","0",NA,"31.1","0",NA,"0.0","6","","",NA,"170.4","0.0","1020270"
"BLIND CHANNEL","50.417","-125.500","BC","",,NA,"",,"",,"0.0","0",NA,"43.4","0",NA,"","6","","",NA,"","","1020885"
"BOWSER","49.450","-124.667","BC","",,NA,"",,"",,"0.0","0",NA,"16.7","0",NA,"","5","","",NA,"","","1020910"
"CAMPBELL RIVER","50.017","-125.300","BC","",,NA,"",,"",,"0.0","0",NA,"38.2","0",NA,"","6","","",NA,"","","1021260"
"CAPE LAZO","49.700","-124.867","BC","14.1","0",NA,"25.6","0","2.8","0","0.0","0",NA,"17.3","0",NA,"0.0","2","","",NA,"124.1","3.5","1021320"
"COMOX A","49.717","-124.900","BC","14.9","0","2.6","28.9","0","2.8","0","0.0","0",NA,"19.8","0","43.0","0.0","4","","",NA,"104.0","9.4","1021830"
"CORTES ISLAND","50.083","-125.033","BC","16.5","9",NA,"27.8","9","4.4","9","0.0","28",NA,"37.9","28",NA,"","3","","",NA,"45.2","12.4","1021950"
"COURTENAY PUNTLEDGE BCHP","49.683","-125.033","BC","",,NA,"",,"",,"0.0","0",NA,"17.7","0",NA,"","3","","",NA,"","","1021990"
"CUMBERLAND","49.617","-125.033","BC","15.0","0",NA,"32.2","0","-1.7","0","0.0","0",NA,"20.0","0",NA,"","5","","",NA,"106.1","13.5","1022250"
"DUNCAN BAY","50.067","-125.283","BC","",,NA,"",,"",,"0.0","0",NA,"35.8","0",NA,"","4","","",NA,"","","1022560"
"NANAIMO","49.183","-123.967","BC","15.4","0",NA,"30.0","0","2.2","0","0.0","0",NA,"41.7","0",NA,"","6","","",NA,"90.8","8.9","1025340"
"NANAIMO A","49.052","-123.870","BC","14.1","0","1.6","30.6","0","-2.8","0","0.0","0","0.0","49.9","0","92.0","0.0","6","304.7","0","136.0","126.9","6.2","1025370"
"PARKSVILLE","49.300","-124.300","BC","13.9","0",NA,"28.9","0","0.0","0","0.0","0",NA,"33.7","0",NA,"","6","","",NA,"131.9","4.2","1025970"
"PORT HARDY A","50.680","-127.366","BC","11.5","0","1.4","27.2","0","1.1","0","0.0","0","0.0","32.3","0","41.0","0.0","5","","",NA,"202.2","0.0","1026270"
"ALBERNI BEAVER CREEK","49.367","-124.933","BC","13.7","0",NA,"32.2","0","-1.1","0","0.0","0",NA,"25.8","0",NA,"","5","","",NA,"139.8","6.3","1030180"
"ALBERNI LUPSI CUPSI","49.250","-124.817","BC","14.8","4",NA,"29.4","4","0.0","0","0.0","0",NA,"17.1","0",NA,"","5","288.8","0",NA,"91.1","4.7","1030210"
"AMPHITRITE POINT","48.917","-125.533","BC","",,NA,"",,"",,"0.0","0",NA,"28.2","0",NA,"","4","","",NA,"","","1030425"
"ASH RIVER","49.467","-125.083","BC","",,NA,"",,"",,"0.0","0",NA,"45.1","0",NA,"","6","","",NA,"","","1030550"
"BAMFIELD WEST","48.833","-125.150","BC","12.6","0",NA,"23.3","0","2.2","0","0.0","0",NA,"32.0","0",NA,"","7","","",NA,"168.6","0.0","1030610"
"BULL HARBOUR","50.917","-127.950","BC","11.2","0",NA,"24.4","0","4.4","0","0.0","0",NA,"32.1","0",NA,"0.0","7","","",NA,"210.6","0.0","1031110"
"CLAYOQUOT","49.150","-125.900","BC","13.8","11",NA,"23.3","11","5.0","11","0.0","25",NA,"32.7","25",NA,"","6","","",NA,"83.1","0.0","1031650"
"ESTEVAN POINT","49.384","-126.551","BC","12.0","0","1.4","20.6","0","3.3","0","0.0","0",NA,"50.6","0","31.0","0.0","8","","",NA,"184.7","0.0","1032730"
"HOLBERG","50.650","-128.000","BC","9.2","0",NA,"26.1","0","-0.6","0","0.0","0",NA,"78.0","0",NA,"","9","","",NA,"271.9","0.0","1033480"
"HOLBERG PUMP HOUSE","50.650","-128.000","BC","14.5","0",NA,"33.3","0","2.8","0","0.0","0",NA,"73.1","0",NA,"","12","","",NA,"128.9","19.4","1033485"
"KYUQUOT","50.033","-127.367","BC","",,NA,"",,"",,"0.0","0",NA,"68.9","0",NA,"","10","","",NA,"","","1034440"
"LOWRY LAKE","49.433","-125.133","BC","",,NA,"",,"",,"0.0","0",NA,"36.8","0",NA,"","6","","",NA,"","","1034725"
"PACHENA POINT","48.723","-125.097","BC","11.5","0","0.8","22.2","0","1.7","0","0.0","0",NA,"30.0","0","20.0","0.0","7","","",NA,"202.9","0.0","1035940"
"PORT ALBERNI","49.233","-124.800","BC","14.7","0",NA,"30.0","0","1.7","0","0.0","0",NA,"22.0","0",NA,"","7","","",NA,"108.7","6.4","1036205"
"PORT ALICE","50.386","-127.453","BC","13.7","0","2.4","26.7","0","2.8","0","0.0","0",NA,"43.7","0","30.0","","6","","",NA,"135.4","0.9","1036240"
"QUATSINO","50.533","-127.650","BC","12.9","0","2.0","27.2","0","1.7","0","0.0","0",NA,"43.5","0","44.0","","8","","",NA,"157.0","0.0","1036570"
