"Environment and Climate Change Canada"
"Monthly Values for June - 1922"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","",,NA,"",,"",,"0.0","0",NA,"0.5","0",NA,"","0","","",NA,"","","1010720"
"BEAVER LAKE","48.500","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"0.0","0",NA,"","0","","",NA,"","","1010774"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"2.0","0",NA,"","2","","",NA,"","","1011500"
"COWICHAN","48.417","-123.700","BC","15.7","0",NA,"29.4","0","6.1","0","0.0","0",NA,"2.8","0",NA,"","2","","",NA,"72.4","3.0","1012008"
"CROFTON","48.817","-123.667","BC","",,NA,"",,"",,"0.0","0",NA,"3.8","0",NA,"","1","","",NA,"","","1012190"
"ESQUIMALT","48.433","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"0.5","0",NA,"","0","","",NA,"","","1012700"
"GOLDSTREAM LAKE","48.450","-123.550","BC","",,NA,"",,"",,"0.0","0",NA,"1.3","0",NA,"","1","","",NA,"","","1013240"
"JAMES ISLAND","48.600","-123.350","BC","16.1","0",NA,"27.8","0","7.2","0","0.0","0",NA,"5.6","0",NA,"","1","","",NA,"66.5","9.0","1013720"
"MALAHAT","48.575","-123.530","BC","",,NA,"",,"",,"0.0","0",NA,"5.6","0",NA,"","2","","",NA,"","","1014820"
"METCHOSIN","48.374","-123.561","BC","14.4","0",NA,"26.1","0","5.6","0","0.0","0",NA,"0.8","0","3.0","","0","","",NA,"107.4","0.0","1015105"
"MILNES LANDING","48.350","-123.733","BC","13.9","0",NA,"30.0","0","5.0","0","0.0","0",NA,"0.5","0",NA,"","0","","",NA,"122.9","1.2","1015160"
"RIVER JORDAN","48.417","-124.050","BC","",,NA,"",,"",,"0.0","0",NA,"0.0","0",NA,"","0","","",NA,"","","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","15.8","0","0.9","28.3","0","6.7","0","0.0","0",NA,"6.9","0","20.0","","1","","",NA,"76.0","10.7","1016940"
"SALTSPRING ISLAND","48.850","-123.500","BC","15.5","0",NA,"29.4","0","5.6","0","0.0","0",NA,"2.1","0",NA,"","1","","",NA,"86.9","11.3","1016990"
"SAANICH DOM ASTRO OBS","48.517","-123.417","BC","16.6","0",NA,"28.9","0","5.6","0","0.0","0",NA,"1.1","0",NA,"","0","","",NA,"58.5","17.5","10169DK"
"SHAWNIGAN LAKE","48.647","-123.627","BC","15.5","0","0.4","30.6","0","3.3","0","0.0","0",NA,"0.0","0","0.0","","0","","",NA,"80.6","6.7","1017230"
"SOOKE LAKE","48.517","-123.700","BC","",,NA,"",,"",,"0.0","0",NA,"1.3","0",NA,"","1","","",NA,"","","1017560"
"VICTORIA GONZALES HTS","48.417","-123.317","BC","14.1","0",NA,"25.6","0","7.2","0","0.0","0",NA,"0.8","0",NA,"","0","","",NA,"117.9","0.8","1018610"
"CAMPBELL LAKE","50.017","-125.400","BC","",,NA,"",,"",,"0.0","0",NA,"14.3","0",NA,"","2","","",NA,"","","1021250"
"COURTENAY PUNTLEDGE BCHP","49.683","-125.033","BC","",,NA,"",,"",,"0.0","0",NA,"2.5","0",NA,"","1","","",NA,"","","1021990"
"CUMBERLAND","49.617","-125.033","BC","16.0","0",NA,"30.0","0","4.4","0","0.0","0",NA,"5.7","0",NA,"","1","","",NA,"68.1","8.4","1022250"
"DENMAN ISLAND","49.517","-124.783","BC","",,NA,"",,"",,"0.0","0",NA,"4.6","0",NA,"","2","","",NA,"","","1022430"
"HORNBY ISLAND","49.533","-124.600","BC","",,NA,"",,"",,"0.0","0",NA,"6.8","0",NA,"","2","","",NA,"","","1023590"
"LADYSMITH","48.950","-123.650","BC","14.5","0",NA,"25.6","0","6.1","0","0.0","0",NA,"3.6","0",NA,"","1","","",NA,"109.1","3.3","1024485"
"LAZO","49.733","-124.900","BC","16.0","1",NA,"28.9","1","5.6","1","0.0","0",NA,"3.6","0",NA,"","2","","",NA,"62.9","6.3","1024592"
"NANAIMO","49.183","-123.967","BC","16.8","0",NA,"29.4","0","8.3","0","0.0","0",NA,"8.9","0",NA,"","2","","",NA,"57.4","22.4","1025340"
"NANOOSE BAY","49.283","-124.183","BC","15.8","0",NA,"28.9","0","5.6","0","0.0","0",NA,"5.4","0",NA,"","2","","",NA,"74.8","10.0","1025375"
"PARKSVILLE","49.300","-124.300","BC","",,NA,"",,"",,"0.0","0",NA,"4.6","0",NA,"","2","","",NA,"","","1025970"
"NANAIMO DEPARTURE BAY","49.217","-123.950","BC","16.8","0",NA,"28.9","0","6.7","0","0.0","0",NA,"4.7","0",NA,"","1","","",NA,"57.3","20.6","1025C70"
"SANDWICK","49.750","-125.050","BC","",,NA,"",,"",,"0.0","0",NA,"6.6","0",NA,"","2","","",NA,"","","1027060"
"SAVARY ISLAND","49.933","-124.850","BC","",,NA,"",,"",,"0.0","0",NA,"2.5","0",NA,"","1","","",NA,"","","1027110"
"SAYWARD","50.367","-126.000","BC","",,NA,"",,"",,"0.0","0",NA,"8.9","0",NA,"","2","","",NA,"","","1027112"
"VANANDA","49.750","-124.583","BC","16.5","0",NA,"29.4","0","7.8","0","",,NA,"",,NA,"","","","",NA,"59.7","15.5","1028340"
"ALBERNI BEAVER CREEK","49.367","-124.933","BC","16.6","0",NA,"34.4","0","1.7","0","0.0","0",NA,"14.5","0",NA,"","4","","",NA,"55.9","14.0","1030180"
"BAMFIELD","48.833","-125.100","BC","",,NA,"",,"",,"0.0","0",NA,"16.2","0",NA,"","5","","",NA,"","","1030600"
"BULL HARBOUR","50.917","-127.950","BC","12.8","0",NA,"30.0","0","3.9","0","0.0","0",NA,"15.5","0",NA,"","3","","",NA,"156.1","0.9","1031110"
"CLAYOQUOT","49.150","-125.900","BC","11.6","0",NA,"20.6","0","4.4","0","0.0","0",NA,"11.5","0",NA,"","5","","",NA,"191.1","0.0","1031650"
"HOLBERG","50.650","-128.000","BC","14.3","0",NA,"31.7","0","4.4","0","0.0","0",NA,"16.4","0",NA,"","2","","",NA,"112.8","2.4","1033479"
"PORT ALBERNI","49.233","-124.800","BC","16.6","0",NA,"31.7","0","2.8","0","0.0","0",NA,"12.5","0",NA,"","2","","",NA,"53.0","11.2","1036205"
"QUATSINO","50.533","-127.650","BC","13.2","0","-0.1","25.6","0","3.9","0","0.0","0",NA,"8.7","0","10.0","","3","","",NA,"143.2","0.0","1036570"
"UCLUELET","48.967","-125.533","BC","12.7","0",NA,"22.8","0","2.2","0","0.0","0",NA,"16.6","0",NA,"","4","","",NA,"159.7","0.0","1038330"
"BRITANNIA BEACH FURRY CR","49.584","-123.224","BC","16.7","0",NA,"28.3","0","8.3","0","0.0","0",NA,"23.9","0",NA,"","4","","",NA,"55.2","16.5","1041050"
"GARIBALDI","49.983","-123.133","BC","",,NA,"",,"",,"0.0","0",NA,"1.1","0",NA,"","0","","",NA,"","","1043060"
"MASSET AIRPORT","54.025","-132.121","BC","7.6","0",NA,"12.2","0","2.8","0","0.0","0",NA,"37.7","0",NA,"","7","","",NA,"311.3","0.0","1054920"
"ANYOX","55.417","-129.817","BC","15.1","0",NA,"28.9","0","6.1","0","0.0","0",NA,"19.9","0",NA,"","6","","",NA,"91.4","4.0","1060446"
"BELLA COOLA","52.371","-126.685","BC","14.7","0","0.0","26.7","0","2.8","0","0.0","0",NA,"9.6","0","14.0","","2","","",NA,"99.7","0.1","1060840"
"MILL BAY","55.000","-129.750","BC","13.6","0",NA,"26.7","0","5.0","0","0.0","0",NA,"30.1","0",NA,"","10","","",NA,"132.6","0.0","1065130"
"NAAS HARBOUR","54.933","-129.933","BC","",,NA,"",,"",,"0.0","0",NA,"10.3","0",NA,"","6","","",NA,"","","1065275"
"PRINCE RUPERT","54.283","-130.383","BC","11.6","0",NA,"25.0","0","4.4","0","0.0","0",NA,"25.3","0",NA,"","7","","",NA,"193.0","0.0","1066480"
"STEWART","55.950","-129.983","BC","14.5","0",NA,"26.7","0","4.4","0","0.0","0",NA,"6.8","0",NA,"","2","","",NA,"105.5","0.0","1067740"
"SURF INLET","52.467","-129.033","BC","",,NA,"",,"",,"0.0","0",NA,"56.4","0",NA,"","9","","",NA,"","","1067868"
"TERRACE","54.517","-128.583","BC","13.9","0",NA,"30.6","0","0.6","0","0.0","0",NA,"3.1","0",NA,"","2","","",NA,"124.2","0.0","1068100"
"BABINE LAKE FISHERIES","55.067","-126.533","BC","12.4","0",NA,"30.0","0","-1.7","0","0.0","0",NA,"15.3","0",NA,"","2","","",NA,"167.0","0.4","1070571"
"NEW HAZELTON","55.233","-127.600","BC","13.2","0",NA,"30.0","0","-2.2","0","0.0","0",NA,"14.0","0",NA,"","2","","",NA,"142.8","0.0","1075520"
"TELKWA","54.650","-126.833","BC","11.5","6",NA,"25.6","5","-1.7","6","0.0","5",NA,"3.0","5",NA,"","1","","",NA,"156.3","0.0","1078070"
"ALEXIS CREEK","52.133","-123.333","BC","",,NA,"",,"",,"0.0","0",NA,"2.0","0",NA,"","1","","",NA,"","","1080285"
"BIG CREEK","51.667","-123.073","BC","13.5","0",NA,"30.6","0","-2.2","0","0.0","0",NA,"6.8","0",NA,"","2","","",NA,"136.5","1.6","1080870"
"PEMBERTON MEADOWS","50.450","-122.933","BC","16.8","0",NA,"33.3","0","1.1","0","0.0","0",NA,"0.0","0",NA,"","0","","",NA,"47.6","10.9","1086090"
"BARKERVILLE","53.069","-121.515","BC","10.9","0","0.9","25.0","0","-2.8","0","0.0","0","0.0","34.3","0","34.0","","4","","",NA,"213.9","0.0","1090660"
"DOME CREEK","53.750","-121.167","BC","13.3","0",NA,"30.6","0","-3.9","0","0.0","0",NA,"33.3","0",NA,"","4","","",NA,"141.1","1.5","1092519"
"FORT ST JAMES","54.450","-124.250","BC","12.0","0","-1.4","29.4","0","-5.6","0","0.0","0",NA,"6.1","0","12.0","","2","","",NA,"180.2","1.0","1092970"
"MCBRIDE 4SE","53.267","-120.150","BC","14.1","0",NA,"31.1","0","-4.4","0","0.0","0",NA,"17.1","0",NA,"","5","","",NA,"121.0","5.3","1094950"
"PRINCE GEORGE","53.833","-122.800","BC","13.1","0",NA,"30.6","0","-4.4","0","0.0","0",NA,"12.5","0",NA,"","3","","",NA,"148.3","0.3","1096436"
"QUESNEL","52.983","-122.483","BC","15.5","0",NA,"34.4","0","-3.9","0","0.0","0",NA,"18.7","0",NA,"","3","","",NA,"87.3","13.7","1096600"
"VANDERHOOF","54.050","-124.000","BC","12.3","0",NA,"31.1","0","-6.7","0","0.0","0",NA,"0.0","0",NA,"","0","","",NA,"170.2","0.6","1098490"
"AGASSIZ CDA","49.243","-121.760","BC","16.5","0","0.3","33.9","0","5.6","0","0.0","0",NA,"31.3","0","34.0","","2","","",NA,"62.0","17.9","1100120"
