"Environment and Climate Change Canada"
"Monthly Values for May - 1917"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","",,NA,"",,"",,"0.0","0",NA,"48.9","0",NA,"","8","","",NA,"","","1010720"
"BEAVER LAKE","48.500","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"14.0","0",NA,"","4","","",NA,"","","1010774"
"COWICHAN","48.417","-123.700","BC","11.6","0",NA,"23.3","0","1.1","0","0.0","0",NA,"23.8","0",NA,"","3","","",NA,"198.7","0.0","1012008"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","10.1","0",NA,"18.9","0","0.0","0","0.0","0",NA,"24.2","0",NA,"","5","","",NA,"243.4","0.0","1012010"
"GOLDSTREAM LAKE","48.450","-123.550","BC","",,NA,"",,"",,"0.0","0",NA,"35.3","0",NA,"","6","","",NA,"","","1013240"
"JAMES ISLAND","48.600","-123.350","BC","10.6","0",NA,"18.3","0","2.8","0","0.0","0",NA,"5.7","0",NA,"","3","","",NA,"230.0","0.0","1013720"
"METCHOSIN","48.374","-123.561","BC","10.8","0",NA,"19.4","0","0.0","0","0.0","0",NA,"12.5","0","31.0","","3","","",NA,"223.7","0.0","1015105"
"MILNES LANDING","48.350","-123.733","BC","10.1","0",NA,"20.0","0","-0.6","0","0.0","0",NA,"14.3","0",NA,"","3","","",NA,"245.2","0.0","1015160"
"RIVER JORDAN","48.417","-124.050","BC","",,NA,"",,"",,"0.0","0",NA,"37.9","0",NA,"","7","","",NA,"","","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","10.7","0","-1.5","22.8","0","2.2","0","0.0","0",NA,"17.9","0","43.0","","4","","",NA,"226.4","0.0","1016940"
"SALTSPRING ISLAND","48.850","-123.500","BC","10.8","0",NA,"21.1","0","2.8","0","0.0","0",NA,"29.7","0",NA,"","4","","",NA,"224.5","0.0","1016990"
"SAANICH DOM ASTRO OBS","48.517","-123.417","BC","10.1","0",NA,"20.0","0","1.7","0","0.0","0",NA,"6.2","0",NA,"","2","","",NA,"245.2","0.0","10169DK"
"SHAWNIGAN LAKE","48.647","-123.627","BC","10.5","0","-1.7","24.4","0","-1.1","0","0.0","0",NA,"28.0","0","55.0","","8","","",NA,"233.3","0.0","1017230"
"SOOKE LAKE","48.517","-123.700","BC","",,NA,"",,"",,"0.0","0",NA,"39.8","0",NA,"","7","","",NA,"","","1017560"
"VICTORIA GONZALES HTS","48.417","-123.317","BC","10.0","0",NA,"16.7","0","4.4","0","0.0","0",NA,"14.3","0",NA,"","4","","",NA,"247.9","0.0","1018610"
"DENMAN ISLAND","49.517","-124.783","BC","",,NA,"",,"",,"0.0","0",NA,"18.6","0",NA,"","2","","",NA,"","","1022430"
"ENTRANCE ISLAND","49.200","-123.800","BC","11.5","0",NA,"20.0","0","1.1","0","0.0","0",NA,"28.4","0",NA,"","4","","",NA,"202.9","0.0","1022688"
"HORNBY ISLAND","49.533","-124.600","BC","",,NA,"",,"",,"0.0","0",NA,"24.6","0",NA,"","4","","",NA,"","","1023590"
