"Environment and Climate Change Canada"
"Monthly Values for April - 1961"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BAMBERTON OCEAN CEMENT","48.583","-123.517","BC","",,NA,"",,"",,"0.0","0",NA,"54.6","0",NA,"","10","","",NA,"","","1010595"
"BEAR CREEK","48.500","-124.000","BC","5.7","0",NA,"14.4","0","-1.7","0","11.5","0",NA,"199.3","0",NA,"","18","","",NA,"368.2","0.0","1010720"
"BECHER BAY","48.333","-123.633","BC","8.2","0",NA,"15.0","0","0.0","0","0.0","0",NA,"45.7","0",NA,"","13","","",NA,"293.8","0.0","1010780"
"BRENTWOOD W SAANICH RD","48.567","-123.433","BC","",,NA,"",,"",,"0.0","0",NA,"54.2","0",NA,"","10","","",NA,"","","1010965"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"51.6","0",NA,"","10","","",NA,"","","1011500"
"CORDOVA BAY","48.533","-123.367","BC","8.8","0",NA,"15.6","0","1.1","0","0.0","0",NA,"37.2","0",NA,"","6","","",NA,"276.5","0.0","1011920"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","8.3","0",NA,"16.7","0","-0.6","0","0.0","0",NA,"50.4","0",NA,"","9","122.4","0",NA,"290.7","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","7.8","0","-0.6","16.1","0","-2.2","0","0.0","0","0.0","105.3","0","75.0","","15","87.7","0","62.0","304.7","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","8.2","0","-0.4","17.2","0","-1.7","0","0.0","0","0.0","104.2","0","76.0","","15","","",NA,"293.9","0.0","1012055"
"DUNCAN EAST","48.783","-123.683","BC","",,NA,"",,"",,"0.0","0",NA,"48.4","0",NA,"","9","","",NA,"","","1012566"
"DUNCAN FORESTRY","48.767","-123.683","BC","8.8","0",NA,"18.3","0","-2.2","0","0.0","0",NA,"47.0","0",NA,"","8","","",NA,"276.5","0.0","1012570"
"GALIANO ISLAND GCC","48.900","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"45.2","0",NA,"","7","","",NA,"","","1013045"
