"Environment and Climate Change Canada"
"Monthly Values for December - 1960"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","1.9","0",NA,"10.0","0","-3.3","0","6.4","0",NA,"306.4","0",NA,"","14","","",NA,"500.5","0.0","1010720"
"BECHER BAY","48.333","-123.633","BC","5.3","0",NA,"12.2","0","-1.1","0","0.0","0",NA,"122.0","0",NA,"","10","","",NA,"392.5","0.0","1010780"
"BRENTWOOD W SAANICH RD","48.567","-123.433","BC","",,NA,"",,"",,"0.0","0",NA,"120.8","0",NA,"","12","","",NA,"","","1010965"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"128.4","0",NA,"","9","","",NA,"","","1011500"
"CORDOVA BAY","48.533","-123.367","BC","4.7","0",NA,"11.7","0","-1.1","0","0.0","0",NA,"96.5","0",NA,"","13","","",NA,"412.0","0.0","1011920"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","3.6","0",NA,"11.1","0","-3.9","0","0.0","0",NA,"111.7","0",NA,"","10","54.1","0",NA,"447.3","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","2.9","0","0.0","12.2","0","-4.4","0","0.0","0","0.0","215.4","0","63.0","","12","23.2","0","59.0","467.3","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","4.0","0","1.4","13.3","0","-5.0","0","0.0","0","0.0","221.6","0","75.0","","10","","",NA,"435.4","0.0","1012055"
"DUNCAN EAST","48.783","-123.683","BC","",,NA,"",,"",,"0.0","0",NA,"120.6","0",NA,"","9","","",NA,"","","1012566"
"DUNCAN FORESTRY","48.767","-123.683","BC","3.2","0",NA,"13.3","0","-6.1","0","0.0","0",NA,"119.3","0",NA,"","10","","",NA,"457.6","0.0","1012570"
"ELK LAKE","48.517","-123.383","BC","4.7","2",NA,"12.2","2","-0.6","0","0.0","0",NA,"95.5","0",NA,"","10","","",NA,"386.3","0.0","1012655"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"94.4","0",NA,"","7","","",NA,"","","1012710"
"GALIANO ISLAND GCC","48.900","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"98.9","0",NA,"","10","","",NA,"","","1013045"
"JAMES ISLAND","48.600","-123.350","BC","5.1","0",NA,"12.8","0","0.6","0","0.0","0",NA,"90.5","0",NA,"","13","","",NA,"399.1","0.0","1013720"
"LANGFORD LAKE","48.433","-123.533","BC","",,NA,"",,"",,"0.0","0",NA,"122.8","0",NA,"","11","","",NA,"","","1014530"
"PENDER ISLAND","48.767","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"100.5","0",NA,"","9","","",NA,"","","1016120"
"RIVER JORDAN","48.417","-124.050","BC","5.4","0",NA,"13.9","0","-2.2","0","0.0","0",NA,"229.1","0",NA,"","12","","",NA,"389.1","0.0","1016780"
